original_cc,refined_cc,voxel_ratio,sample_id
1,1,0.9521192609756598,1
1,1,1.0116121489656065,10
1,1,1.0036871927339388,100
1,1,1.016313405053366,1000
1,1,1.0348907140379886,101
1,1,1.0431364532339817,102
1,1,1.006650731592828,103
1,1,0.9889948568566344,104
1,1,0.9757423451275737,105
1,1,1.0385072500368862,106
1,1,0.9773933799712172,107
1,1,0.9804659554375776,108
1,1,0.9804907294420717,109
1,1,0.9862462037032846,11
1,1,1.00168409019918,110
1,1,0.9665541898676794,111
1,1,0.9983743381471833,112
1,1,1.008186029775559,113
1,1,1.003075580909929,114
1,1,0.9924261756495361,115
1,1,1.022141285840928,116
1,1,1.009673155232206,117
1,1,0.9890277811414844,118
1,1,1.0044839914352186,119
1,1,0.9916131734402132,12
1,1,0.9876186408853611,120
1,1,0.9930005020360351,121
1,1,0.9877080208354009,122
1,1,1.0242581118539051,123
1,1,0.9698168660849574,124
1,1,0.9860984974887744,125
1,1,1.019920263953808,126
1,1,1.0196930111333882,127
1,1,0.9988104778472441,128
1,1,0.9780767336247861,129
1,1,1.029592696771835,13
1,1,0.9809823070216918,130
1,1,1.025261767391262,131
1,1,0.977905115004086,132
1,1,0.9931121004057133,133
1,1,1.0161813957614807,134
1,1,0.9878626735212015,135
1,1,1.0001587097730764,136
1,1,0.9781814977303712,137
1,1,0.9818525644857103,138
1,1,0.9768387990812674,139
1,1,1.0164957591277883,14
1,1,1.0024876110638112,140
1,1,1.0042853491181203,142
1,1,0.9861559228761142,143
1,1,0.9538929674735843,144
1,1,1.0134478170159404,145
1,1,0.9515965641898355,146
1,1,1.0169433065478117,147
1,1,1.0293332028144937,148
1,1,0.9885556906232407,149
1,1,1.0360304983600361,15
1,1,1.0141638621191138,150
1,1,1.0332722719399385,151
1,1,0.9821696494076746,152
1,1,0.97699772971085,153
1,1,1.0190434884872401,154
1,1,0.9817008200681565,155
1,1,1.0231573452431013,156
1,1,0.9918217662628397,157
1,1,0.9757579964339788,158
1,1,1.0002371198013655,159
1,1,1.0468994049182443,16
1,1,1.0067434833616444,160
1,1,1.0260071770153043,161
1,1,1.0187479588915722,162
1,1,1.0162365610338977,163
1,1,0.9887778577649351,164
1,1,0.9701624280652688,165
1,1,0.9601744158047467,166
1,1,1.049757553486121,167
1,1,0.9834478262292359,168
1,1,1.0060846027410653,169
1,1,0.956335045974799,17
1,1,0.9639206804528025,170
1,1,1.019680603974108,171
1,1,0.9968240080084818,172
1,1,0.9957935284476,173
1,1,0.993300332487067,174
1,1,1.0093044835479663,175
1,1,1.0005994337552324,176
1,1,1.0020346220388385,177
1,1,1.0372866663449343,178
1,1,0.9813550092727775,179
1,1,1.0318779782992893,18
1,1,0.9961719533638181,180
1,1,1.0052260390882697,181
1,1,1.034179282849404,182
1,1,0.987335330349029,183
1,1,0.9741943765134062,184
1,1,0.9993079705256377,185
1,1,1.0176060775372235,186
1,1,0.9983690362796843,187
1,1,0.9998602322685574,188
1,1,0.9853101043043213,189
1,1,0.9753343734916106,19
1,1,0.9862050795302161,190
1,1,1.0320263225365354,191
1,1,1.027498813420586,192
1,1,1.003451299477729,193
1,1,0.9925943590939131,194
1,1,1.0372867226734723,195
1,1,0.988237123675764,196
1,1,0.9973058757354714,197
1,1,0.9901768075981148,198
1,1,0.9695347746056953,199
1,1,1.0245895087131327,2
1,1,0.9624267369114258,20
1,1,0.9955526460277907,200
1,1,1.0009769159184518,201
1,1,1.018918692782714,202
1,1,1.0040560392704863,203
1,1,0.9772529026967384,204
1,1,1.0269819070531792,205
1,1,0.9907178550875843,206
1,1,0.9857419728087937,207
1,1,0.9877098265421481,208
1,1,1.0362588338517238,209
1,1,0.994913955875788,21
1,1,1.0146192350470435,210
1,1,1.0063916213854776,211
1,1,1.0250903574192425,212
1,1,0.9986396141076446,213
1,1,0.9989995100021053,214
1,1,0.9934123558590479,215
1,1,1.0285441757976395,216
1,1,1.006389190678348,217
1,1,0.9842334633901476,218
1,1,0.9930294408070159,219
1,1,0.9766608297009848,22
1,1,0.9961161551321246,220
1,1,1.0383545509095342,221
1,1,1.0029871017633922,222
1,1,1.0062983477323264,223
1,1,1.014327605720753,224
1,1,0.9865010598341453,225
1,1,1.0077128978332226,226
1,1,0.9919122594536401,227
1,1,1.030378491310633,228
1,1,1.0160391032804428,229
1,1,1.0033045521731514,23
1,1,0.9771429606591269,230
1,1,1.0221369789358916,231
1,1,1.0182470551200995,232
1,1,1.0272513099585532,233
1,1,0.9889259819719916,234
1,1,0.9786426790579026,235
1,1,1.005238610934533,236
1,1,1.0181983614095154,237
1,1,1.0117277379953982,238
1,1,0.999574687893905,239
1,1,1.0216518135576778,24
1,1,1.0271826770207098,240
1,1,0.9874997098495982,241
1,1,1.0201881615052921,242
1,1,0.991101255048977,243
1,1,0.9865983247208914,244
1,1,0.9823088236597056,245
1,1,1.0012848042695035,246
1,1,0.9790964908540485,247
1,1,0.9931109518071677,248
1,1,1.0083090857173873,249
1,1,1.0285943693349844,25
1,1,1.0096292510868923,250
1,1,1.0218677809984844,251
1,1,1.076348232804902,252
1,1,1.020803359377689,253
1,1,0.9653976014164977,254
1,1,0.996131341762099,255
1,1,1.0266023937388882,256
1,1,0.9891116760744708,257
1,1,0.9857106904876627,258
1,1,0.9929472964822328,259
