filename,class_id,class_name,cc_count,significant_cc,main_ratio,voxel_count
123_stage3.nii.gz,2,LA,1,1,1.0,327672
123_stage3.nii.gz,3,LV,1,1,1.0,585479
123_stage3.nii.gz,4,RA,1,1,1.0,406872
123_stage3.nii.gz,5,RV,1,1,1.0,753768
123_stage3.nii.gz,6,Aorta,2,2,0.5568085094336418,529859
123_stage3.nii.gz,7,PA,1,1,1.0,210595
123_stage3.nii.gz,8,LAA,1,1,1.0,83009
123_stage3.nii.gz,9,Coronary,1,1,1.0,13300
123_stage3.nii.gz,10,PV,3,3,0.5333178972147453,103653
155_stage3.nii.gz,1,Myocardium,1,1,1.0,694327
155_stage3.nii.gz,2,LA,1,1,1.0,477478
155_stage3.nii.gz,3,LV,1,1,1.0,673047
155_stage3.nii.gz,4,RA,1,1,1.0,568897
155_stage3.nii.gz,5,RV,1,1,1.0,762274
155_stage3.nii.gz,6,Aorta,2,2,0.5791583402696573,593494
155_stage3.nii.gz,7,PA,2,2,0.8864046308499367,193485
155_stage3.nii.gz,8,LAA,1,1,1.0,50889
155_stage3.nii.gz,9,Coronary,1,1,1.0,13790
155_stage3.nii.gz,10,PV,3,3,0.48618886496462627,113785
138_stage3.nii.gz,1,Myocardium,1,1,1.0,635228
138_stage3.nii.gz,2,LA,1,1,1.0,373663
138_stage3.nii.gz,3,LV,1,1,1.0,677960
138_stage3.nii.gz,4,RA,1,1,1.0,521331
138_stage3.nii.gz,5,RV,1,1,1.0,768081
138_stage3.nii.gz,6,Aorta,2,2,0.5081851077202788,563218
138_stage3.nii.gz,7,PA,2,2,0.9468972339377584,241607
138_stage3.nii.gz,8,LAA,1,1,1.0,62244
138_stage3.nii.gz,9,Coronary,1,1,1.0,12891
138_stage3.nii.gz,10,PV,2,2,0.506269106031687,128886
151_stage3.nii.gz,1,Myocardium,1,1,1.0,769196
151_stage3.nii.gz,2,LA,1,1,1.0,540578
151_stage3.nii.gz,3,LV,1,1,1.0,686465
151_stage3.nii.gz,4,RA,1,1,1.0,600388
151_stage3.nii.gz,5,RV,1,1,1.0,974885
151_stage3.nii.gz,6,Aorta,2,2,0.5595684491528801,677649
151_stage3.nii.gz,7,PA,2,2,0.9405588128177113,194949
151_stage3.nii.gz,8,LAA,1,1,1.0,59295
151_stage3.nii.gz,9,Coronary,1,1,1.0,24061
151_stage3.nii.gz,10,PV,3,3,0.5520002696235381,148355
12_stage3.nii.gz,1,Myocardium,1,1,1.0,489523
12_stage3.nii.gz,2,LA,1,1,1.0,423186
12_stage3.nii.gz,3,LV,1,1,1.0,534431
12_stage3.nii.gz,4,RA,1,1,1.0,538570
12_stage3.nii.gz,5,RV,1,1,1.0,682002
12_stage3.nii.gz,6,Aorta,2,2,0.5077598644801422,621016
12_stage3.nii.gz,7,PA,1,1,1.0,290615
12_stage3.nii.gz,8,LAA,1,1,1.0,62820
12_stage3.nii.gz,9,Coronary,2,2,0.9269000703729767,11368
12_stage3.nii.gz,10,PV,3,3,0.44112268273432537,103894
116_stage3.nii.gz,1,Myocardium,1,1,1.0,676186
116_stage3.nii.gz,2,LA,1,1,1.0,578658
116_stage3.nii.gz,3,LV,1,1,1.0,721807
116_stage3.nii.gz,4,RA,1,1,1.0,724255
116_stage3.nii.gz,5,RV,1,1,1.0,868874
116_stage3.nii.gz,6,Aorta,2,2,0.5669795658502144,576437
116_stage3.nii.gz,7,PA,2,2,0.9458102895385044,21517
116_stage3.nii.gz,8,LAA,1,1,1.0,38021
116_stage3.nii.gz,9,Coronary,1,1,1.0,7946
116_stage3.nii.gz,10,PV,2,2,0.5744879081096189,75133
147_stage3.nii.gz,1,Myocardium,1,1,1.0,823865
147_stage3.nii.gz,2,LA,1,1,1.0,318226
147_stage3.nii.gz,3,LV,1,1,1.0,833132
147_stage3.nii.gz,4,RA,1,1,1.0,477358
147_stage3.nii.gz,5,RV,1,1,1.0,1100176
147_stage3.nii.gz,6,Aorta,2,2,0.5498697838086263,646233
147_stage3.nii.gz,7,PA,1,1,1.0,212404
147_stage3.nii.gz,8,LAA,1,1,1.0,60767
147_stage3.nii.gz,9,Coronary,2,2,0.8768111949754834,18151
147_stage3.nii.gz,10,PV,2,2,0.536250022838976,109462
160_stage3.nii.gz,1,Myocardium,1,1,1.0,948385
160_stage3.nii.gz,2,LA,1,1,1.0,436579
160_stage3.nii.gz,3,LV,1,1,1.0,1220363
160_stage3.nii.gz,4,RA,1,1,1.0,661659
160_stage3.nii.gz,5,RV,1,1,1.0,1318219
160_stage3.nii.gz,6,Aorta,2,2,0.5745986530549281,473219
160_stage3.nii.gz,7,PA,2,2,0.6005278576166261,72368
160_stage3.nii.gz,8,LAA,1,1,1.0,60017
160_stage3.nii.gz,9,Coronary,1,1,1.0,29384
160_stage3.nii.gz,10,PV,3,3,0.4398580121703854,147900
186_stage3.nii.gz,1,Myocardium,1,1,1.0,719364
186_stage3.nii.gz,2,LA,1,1,1.0,469568
186_stage3.nii.gz,3,LV,1,1,1.0,799005
186_stage3.nii.gz,4,RA,1,1,1.0,510466
186_stage3.nii.gz,5,RV,1,1,1.0,911679
186_stage3.nii.gz,6,Aorta,2,2,0.5470094092184663,545210
186_stage3.nii.gz,7,PA,2,1,0.9850395270045839,225795
186_stage3.nii.gz,8,LAA,1,1,1.0,46059
186_stage3.nii.gz,9,Coronary,2,2,0.9457023769291427,17754
186_stage3.nii.gz,10,PV,2,2,0.5174059152262305,161583
114_stage3.nii.gz,1,Myocardium,1,1,1.0,524075
114_stage3.nii.gz,2,LA,1,1,1.0,473676
114_stage3.nii.gz,3,LV,1,1,1.0,467345
114_stage3.nii.gz,4,RA,1,1,1.0,565753
114_stage3.nii.gz,5,RV,1,1,1.0,589173
114_stage3.nii.gz,6,Aorta,2,2,0.5756898764817965,450298
114_stage3.nii.gz,7,PA,1,1,1.0,273221
114_stage3.nii.gz,8,LAA,1,1,1.0,78833
114_stage3.nii.gz,9,Coronary,1,1,1.0,14517
114_stage3.nii.gz,10,PV,4,4,0.33425773897721356,99884
118_stage3.nii.gz,1,Myocardium,1,1,1.0,749831
118_stage3.nii.gz,2,LA,1,1,1.0,496838
118_stage3.nii.gz,3,LV,1,1,1.0,670415
118_stage3.nii.gz,4,RA,1,1,1.0,537195
118_stage3.nii.gz,5,RV,1,1,1.0,857987
118_stage3.nii.gz,6,Aorta,2,2,0.5180793293733085,682824
118_stage3.nii.gz,7,PA,1,1,1.0,332279
118_stage3.nii.gz,8,LAA,1,1,1.0,48634
118_stage3.nii.gz,9,Coronary,1,1,1.0,21339
118_stage3.nii.gz,10,PV,3,3,0.4250691442227652,148964
120_stage3.nii.gz,1,Myocardium,1,1,1.0,588844
120_stage3.nii.gz,2,LA,1,1,1.0,399992
120_stage3.nii.gz,3,LV,1,1,1.0,650884
120_stage3.nii.gz,4,RA,1,1,1.0,505056
120_stage3.nii.gz,5,RV,1,1,1.0,805222
120_stage3.nii.gz,6,Aorta,2,2,0.5029259123043602,489420
120_stage3.nii.gz,7,PA,1,1,1.0,252442
120_stage3.nii.gz,8,LAA,1,1,1.0,45515
120_stage3.nii.gz,9,Coronary,1,1,1.0,10304
120_stage3.nii.gz,10,PV,2,2,0.550100891420398,117453
178_stage3.nii.gz,1,Myocardium,1,1,1.0,837066
178_stage3.nii.gz,2,LA,1,1,1.0,568494
178_stage3.nii.gz,3,LV,1,1,1.0,846033
178_stage3.nii.gz,4,RA,1,1,1.0,757169
178_stage3.nii.gz,5,RV,1,1,1.0,1139689
