case_id,shape_mismatch,Dice_Myocardium,Dice_LA,Dice_LV,Dice_RA,Dice_RV,Dice_Aorta,Dice_PA,Dice_LAA,Dice_Coronary,Dice_PV,CC_Myocardium,CC_LA,CC_LV,CC_RA,CC_RV,CC_Aorta,CC_PA,CC_LAA,CC_Coronary,CC_PV,Conn_PV_LA,Conn_LAA_LA,Conn_Cor_MyoAo
468,False,0.9474237573206925,0.9819970098149132,0.9800393356675758,0.9782324434017693,0.9569864576701262,0.9540525058739004,0.9104865208357255,0.7376541302947122,0.3513193959262643,0.8806662364897564,1,2,1,1,1,2,1,1,1,3,1.0,1.0,1.0
798,False,0.9351498009521773,0.9765370210595695,0.9785327560159316,0.9805139983797637,0.9420806538369043,0.9530759161597424,0.9132676921786362,0.7480470117529382,0.34198669813344773,0.8166368034839837,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
853,False,0.9463017015217617,0.9731261681129423,0.9813223761254563,0.9682592421465764,0.9514503119938102,0.9507449371391742,0.9281909528326587,0.8101170252925632,0.46715408718597107,0.8735372873136689,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
401,False,0.9446372129620986,0.9765284228371625,0.9838118570637046,0.971551801813542,0.9461250027426558,0.9542053260251603,0.9127652314182901,0.7549114043144195,0.40982044705020154,0.8612723790996687,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
433,False,0.9402625276179647,0.9650539176713905,0.9797826270115427,0.9653349191510631,0.9440802871675882,0.957489111910623,0.9068984982849133,0.7627425343862768,0.5081694402420575,0.8629135264692561,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
67,False,0.9511981795026712,0.969879994808533,0.9779959595959596,0.9754379376022748,0.9419834544894662,0.950379643794473,0.9186723168291876,0.769055715744967,0.3787553991361382,0.8725357773682513,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
732,False,0.9402971359979343,0.9742828459747528,0.9760639823621056,0.9738628377610665,0.9371497754768294,0.9531731057118162,0.9213099177166719,0.6348194464245708,0.31137503461431953,0.8811291794573965,1,3,1,1,1,2,1,1,2,2,1.0,1.0,1.0
292,False,0.9441129782691992,0.9729513236344055,0.9815106716406291,0.970652678633554,0.9379986079535048,0.9576581244207221,0.8870152305180912,0.7486550175625806,0.26892333581437494,0.852624073842122,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
421,False,0.9377831446947996,0.9705771364205115,0.9783339819136297,0.9705517087937648,0.9448204679745444,0.9518662611335025,0.9140412488006308,0.8185025221720352,0.36952838616270833,0.8688507285313938,1,1,1,1,1,2,1,1,2,2,1.0,1.0,0.5
34,False,0.9469360963210143,0.9751328125745133,0.9806136020067903,0.9773004789269478,0.9508500667429153,0.9528822125737871,0.9112909706675851,0.7616040704834206,0.5586473052723259,0.8604908340776658,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
79,False,0.9403751023286755,0.9699382685318862,0.98219921946653,0.9589792381824792,0.9365298126799082,0.9588396533542761,0.9320617920643308,0.6598770268024594,0.5273279961475953,0.8647547994876096,1,2,1,1,1,2,1,1,1,2,1.0,1.0,1.0
621,False,0.9512108307924542,0.9670339694463586,0.9782931764415217,0.9767765611011088,0.9526232400996357,0.9537942795449155,0.9033743870553125,0.8198467165548705,0.5129450185849644,0.8611307206680248,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
873,False,0.9463749545047413,0.9718071889247961,0.982499508507292,0.9658446675330189,0.9618530204684217,0.9543367295334552,0.8575447887790144,0.8411801352794589,0.31896523530758414,0.856359039378369,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
482,False,0.9493600762908806,0.9674136201971567,0.9813703618133596,0.9709647568768743,0.952946810158347,0.9497109601838589,0.8891037421030016,0.8208500172767739,0.449285443278108,0.8330672805064178,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
534,False,0.9442519178667313,0.9758740518040799,0.9834709448601522,0.9680871150886541,0.9537551470046276,0.9500022746917792,0.8727060638558071,0.8402433983485057,0.3534124347413384,0.8745534862160173,2,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
117,False,0.948405814057647,0.96679497777518,0.9799184090844781,0.9709242019692806,0.943630827517763,0.9562181605004587,0.9102141580641868,0.729612385914348,0.4763283231273582,0.8748464782008156,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
245,False,0.9520598277672578,0.9678354545105645,0.982926199714802,0.9724471026775853,0.9527920295707483,0.9533227988866813,0.9095657502178834,0.7936944948652039,0.5691066282420749,0.8986950033551333,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
578,False,0.9313768368845083,0.9716721925462025,0.9827632675062479,0.9753243030172722,0.938133134134326,0.9572410497285113,0.852820369203482,0.8156440947518205,0.4620209252629534,0.8570206669446494,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
180,False,0.9378495219981353,0.9752495978346909,0.9817194871174549,0.9728100500927567,0.9483047906920891,0.9571769575669179,0.8923405920933296,0.8197664521839785,0.3411072804704928,0.854074471178946,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
812,False,0.949937561830006,0.9698418371163324,0.9763083062168519,0.9725057086939138,0.9421802157021918,0.9532205136174511,0.9129406422070427,0.7458870104163287,0.5177839635042141,0.8584355265322652,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
423,False,0.9516791190560628,0.9711043082207124,0.9823241688159173,0.9776997887348406,0.954375087140877,0.958056818379753,0.9153355325658461,0.7539116838302691,0.41441019394734374,0.8574686106004247,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
939,False,0.9504050585721865,0.9724741455227838,0.9819543971890231,0.9715677569760651,0.9362443163632543,0.9591781297800169,0.9044554356750213,0.8286421643380605,0.45249393651797953,0.8787736464448793,1,1,1,1,1,2,2,1,2,2,1.0,1.0,1.0
436,False,0.9390720134369095,0.9741018632154412,0.9832777452929482,0.971534390122465,0.9535925468393713,0.9513761956782393,0.8804483076565004,0.850008684360707,0.4397371644949326,0.8927327013943241,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
447,False,0.9429653930198811,0.9733581541151404,0.9738264004913929,0.9708997863284259,0.9522264866573351,0.9509730284698407,0.8775946521058337,0.7858910494801316,0.3388855326371508,0.8389346048347818,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
223,False,0.9466838597852258,0.9673356814385351,0.9823254933847434,0.9705787408163156,0.9505497907431671,0.9572033265852941,0.9118734276408984,0.8030857565991126,0.4758365729095205,0.8752119715052935,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
354,False,0.9473676866727389,0.9695533923623622,0.9833652266115742,0.9749196735023506,0.9468923120388176,0.9531226196489709,0.9063945774072167,0.8059412334517275,0.4494273842099929,0.8699793082813231,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
933,False,0.9407695858980519,0.976131624016593,0.9850327934479148,0.9774320106931798,0.9521244879488314,0.9500697458739553,0.8908496810337007,0.8184466994875916,0.4708515575268486,0.8703512198858631,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
388,False,0.9533143485194145,0.9747284556856638,0.9702825213561669,0.9650015305453115,0.931854102132852,0.9571013607593786,0.8651127310074728,0.8437551272523718,0.4755457875457875,0.8616861603792579,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
573,False,0.9487705307286793,0.974120650792901,0.9816893752554997,0.9752422820692798,0.9508507773633064,0.9593369408210701,0.9141105734437529,0.7124764101488782,0.4120769326839016,0.8565130260521042,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
550,False,0.9396084671852991,0.9706503948382829,0.9835771688124024,0.9758056721649364,0.9438353970339485,0.9498421664385357,0.9251788349775089,0.7370636339654718,0.2398245392045215,0.8707622790256095,3,3,1,1,1,2,1,1,2,2,1.0,1.0,1.0
10,False,0.9487352928106964,0.9736297981503534,0.9814500594739887,0.9659152978540095,0.9572272394631239,0.9610200997783687,0.901166689017031,0.8233213189160326,0.5005159757783446,0.9054740698920395,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
891,False,0.940195228595815,0.9779380879521087,0.9827101846088439,0.9838261009436363,0.9472449442953215,0.9588884779967246,0.9023912508773719,0.823353799357855,0.5398992280771426,0.8601505263421099,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
672,False,0.9407024496987726,0.9695153148580108,0.982959503963359,0.9719336166471277,0.9484404075119676,0.949189965018091,0.75491425691278,0.8570112670044147,0.38765000793992876,0.8583921219271423,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
390,False,0.9410788147237616,0.9730223264329574,0.9802868543258743,0.9726457912127741,0.9410244571444206,0.9548617483126902,0.9216434386346976,0.8093555580445784,0.44805754540320425,0.865357797471703,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
828,False,0.9561084726349517,0.9617788705547974,0.9782889438813871,0.9755675380985238,0.943227594564571,0.9607181432887212,0.8722274453367508,0.8490814892718291,0.4811584526144473,0.8203177422040149,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
335,False,0.9450091472400598,0.9716796014468614,0.9815132159273756,0.9708005542642589,0.9481603690001235,0.9565341632170591,0.910256086898036,0.8467975715145217,0.4116874893827313,0.8650874986413254,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
693,False,0.9536078517878349,0.9779657405942223,0.9843515953324015,0.9719792115637756,0.956202185779211,0.9543099234775703,0.8973937544024418,0.83746918652424,0.42624260827872784,0.8639610172885656,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
990,False,0.9352166004617979,0.9759535197110446,0.9790340442522544,0.9754402243650028,0.9391911443860093,0.9546697241578912,0.8902593092225006,0.7980618409405041,0.4134806682806395,0.874001215076173,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
21,False,0.9343767437180414,0.9697696132269839,0.9771669846640895,0.978036757117124,0.9130892548866737,0.9565974993467911,0.8833128439604644,0.8307595011177785,0.4280712345306369,0.852520510800658,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
189,False,0.943749995336068,0.9670212963418777,0.9806965418297364,0.9715151401095282,0.9474785976563965,0.9578760167628417,0.9004421364422772,0.8236774022693475,0.4396842105263158,0.8223702461512566,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
736,False,0.9400100489799934,0.9725361252093847,0.9782464650103573,0.9689264088841989,0.9285222695999065,0.9600734998052334,0.9125929334545266,0.6665730485000614,0.4680234637670792,0.8770094906062367,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
988,False,0.9396333260863657,0.9703510846783685,0.9798624849941037,0.9732041867535753,0.9209289952969553,0.9517737073962439,0.8927257648453519,0.8330094429998631,0.439144270455906,0.8754565167769915,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
652,False,0.9476096779497004,0.9770516476450525,0.9797477840586951,0.9686139498770283,0.9523749683955812,0.9592748213938548,0.8954046463646587,0.7833193979933111,0.43853659847853554,0.8767788558549623,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
140,False,0.9419009070310691,0.9615881362298121,0.9785927715371266,0.9602484051261785,0.9481264569956239,0.9537713445663236,0.9047959914101646,0.7320143749953109,0.42804979253112035,0.8821955309174281,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
780,False,0.943513529058782,0.9661866098762145,0.9800779307059988,0.9655488607244269,0.9421379617156705,0.9398165470565872,0.9182552900481955,0.5793826300324134,0.45707490106825777,0.8864477076560924,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
55,False,0.9472803932888959,0.9769154901280341,0.9809018480935017,0.9724060170250856,0.950174428183583,0.9458709616982941,0.9036251105216623,0.8001208315801965,0.27045014832967884,0.8714849612391778,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
383,False,0.938326600441878,0.9717081073521981,0.9802202832212845,0.9663682806343353,0.9496305385792023,0.9521786800850995,0.927349926461414,0.6629985713734121,0.39173927073249437,0.8803857240029012,2,1,1,1,1,1,1,1,1,2,1.0,1.0,1.0
505,False,0.9399256138809973,0.9747462413033782,0.9836106995429476,0.9667707992423116,0.9465754205672846,0.9569101098481307,0.8792130329885999,0.8238098209271854,0.30103422484718745,0.8751143735767799,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
71,False,0.9438956970500268,0.9749694393625771,0.9804774955697761,0.9655994328595379,0.944370517217006,0.956519276953123,0.8993201141054219,0.8053405649359647,0.45862361137262286,0.8530221730119524,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
531,False,0.9356292226724573,0.9739878084657457,0.9744025716448945,0.9703959587962072,0.94793687680933,0.9535555362167494,0.9123462451160835,0.6960283342796117,0.4504640458764053,0.8648306393493257,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
257,False,0.948830084516014,0.9733662307796421,0.9807724741514076,0.9654726780879833,0.9492077134452662,0.957996137013765,0.9188620880184611,0.6338059079137953,0.38033950372077013,0.877569293055123,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
93,False,0.9447343333998433,0.9768888888888889,0.9803038682453764,0.9718722304348669,0.9569455469427216,0.9542878758186317,0.898024619826473,0.8040612642018705,0.42673826626682476,0.8503813587922513,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
880,False,0.951414244589791,0.9732361983771742,0.9798820627873174,0.9649339499945625,0.9540482963352421,0.9593322764079525,0.8705956741671027,0.7872976814238136,0.3794766142111954,0.8540933735520925,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
686,False,0.9535317579620388,0.9723011706960343,0.983541255499828,0.9687677697280692,0.9603122178782321,0.9557704736764236,0.9029886481496953,0.7992496118682076,0.553199766582377,0.8549836336155336,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
708,False,0.9444798355003353,0.9718724479915405,0.9836135650286937,0.9730968886733603,0.9438584498205687,0.9475783466000014,0.8834347486147466,0.8502469282624888,0.4392585352230678,0.8660233487274405,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
533,False,0.9486975669817004,0.9731899150912496,0.9788607794708836,0.953756440790721,0.9417987147327385,0.9575040378968879,0.894062960283323,0.7461160522538944,0.3248693906417539,0.8650148260424013,1,1,1,1,1,2,2,1,2,2,1.0,1.0,1.0
290,False,0.9398659503772557,0.9707930721637674,0.9823044602456367,0.9702479204442891,0.9261270067876511,0.9567653827187551,0.9244407564283185,0.7614715003069561,0.4122310966011776,0.8507707847256509,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
13,False,0.9528381154288335,0.9725873565266078,0.9702608878938948,0.9665008141163998,0.9424162345129423,0.9551944800466734,0.9045486970995749,0.7897318833387684,0.34982657540133216,0.8084582379312335,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
499,False,0.9397215154119222,0.9738960263992479,0.9808735107758235,0.9718891925772178,0.9466013657448884,0.9559141624540829,0.8692769346975211,0.8470291844764628,0.37228217653072815,0.883675635669559,1,2,1,1,1,2,2,1,1,2,1.0,1.0,1.0
834,False,0.9469193574595287,0.9723646020795595,0.9837117468651391,0.9753983725211912,0.9408819029072194,0.9513790661674137,0.908812978069096,0.7424845822997974,0.45755885222525206,0.8786028591279449,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
805,False,0.9513286199699006,0.9717583030683342,0.9825595234092911,0.9757260994119612,0.9483009339032586,0.9470093228564769,0.9122313905006268,0.8526692416268205,0.4119703299514025,0.8236417190106108,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
196,False,0.9472181788775675,0.9774342502499331,0.9852096654775526,0.9810422768525169,0.9471464419832306,0.9546188352674968,0.9062543061326914,0.7894585972536872,0.5609207117679534,0.884300939967243,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
217,False,0.9439873231912097,0.9702087251684727,0.9843958450371761,0.9751919363792735,0.9560748814645915,0.9562533240751684,0.8856185057934929,0.8045691777449532,0.6130107929993489,0.865234546251644,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
506,False,0.9491553658759088,0.9724036942490498,0.9784385610553664,0.969583588684966,0.9531055697362393,0.9623863552239932,0.9183608792105686,0.8035718968818022,0.4880770852934497,0.8689165532726816,1,2,1,1,1,2,2,1,1,3,1.0,1.0,1.0
443,False,0.9445997692299348,0.980112653495609,0.9798671116941604,0.9741382857048819,0.9608091116477746,0.9563721726901946,0.9211425974231287,0.839167030203495,0.4351137438399124,0.8650142254457464,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
840,False,0.9386754641780054,0.9681699242024053,0.9816050295248275,0.9741773273175871,0.9472588657387755,0.9486068853304837,0.9183375766037412,0.7377341912077322,0.38755955809204673,0.8757133234198854,1,1,1,1,1,1,1,1,2,3,1.0,1.0,1.0
204,False,0.9410989227722978,0.9663005143979523,0.9809316911648768,0.9595783490993621,0.9402367836327085,0.953518680041762,0.9149074573225516,0.7775448498286636,0.4286126958908067,0.8224354093700827,1,2,1,1,1,2,1,1,2,3,1.0,1.0,1.0
339,False,0.9405418096442116,0.969352988820731,0.9784234172467474,0.9697832132576558,0.9411654436553073,0.9550002435096425,0.9169093308025277,0.7859278280178135,0.587936655798789,0.8643434447493374,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
790,False,0.9327483425599018,0.9706652007531698,0.9810052967906484,0.9687715555748063,0.9263695741049585,0.9534053941945899,0.7551459293394778,0.838226839899238,0.45932325413966885,0.8401921948356808,1,1,1,1,1,2,2,1,1,3,1.0,1.0,1.0
138,False,0.9440400912417044,0.9673289516622751,0.9842745654252418,0.9798247845458891,0.9439314264245525,0.956503918447046,0.9213695386003351,0.661668060163084,0.42619172341540074,0.8684983069352665,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
242,False,0.9374862639399941,0.9720615414156446,0.9805269904423263,0.9701404221059858,0.935297820816404,0.9541372558059404,0.9067672701673315,0.668707711234133,0.4839547010314015,0.8530261146201721,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
260,False,0.9537211480974104,0.973887114055215,0.9804529934235807,0.9731435946153387,0.9213555934597957,0.9548684708786804,0.922255448346606,0.8259219673867213,0.33129175946547884,0.871402603560985,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
459,False,0.9420957574237747,0.969312226484413,0.9778273911524991,0.9760307280007317,0.9428706472954285,0.945718096985046,0.9161825543179567,0.8050277589460761,0.46993177502168665,0.8302978538113063,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
702,False,0.9469869492861522,0.9780358066008217,0.9797637014612735,0.9668230107401581,0.9485639146779213,0.9591922067896919,0.9025583814013171,0.753989410937095,0.31597058546243045,0.8437258341349327,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
315,False,0.9315623408975973,0.9773116720140483,0.9802228848117254,0.9707528003453997,0.9319381004882659,0.9519016976500825,0.8965113754890904,0.8096375336760744,0.43341040657541646,0.8278400151794255,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
60,False,0.9539113181566841,0.9700068504032513,0.9835213239862478,0.9739609606738301,0.9555799877587106,0.9562493349507332,0.9088128884093177,0.7884663348406477,0.3639835160463969,0.872685221729315,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
171,False,0.949307178364885,0.9766610251649318,0.9840965760707697,0.967786324183191,0.9446060599547572,0.9596821382829411,0.9049511936108,0.7687592475163814,0.40726020137784846,0.8707941731695252,1,1,1,1,1,2,2,1,2,4,1.0,1.0,1.0
380,False,0.9443804039263185,0.9711565205475363,0.9802709067834847,0.9724762712678265,0.9454202264012573,0.9480091518885531,0.8865016797810722,0.8338572963508297,0.49286973241467713,0.8408561452436683,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
192,False,0.9519831866148628,0.9743143172167517,0.9812710899141885,0.9768409915518246,0.9590540074234717,0.9556654596116221,0.8915975891817062,0.8068558504435099,0.5573252164885208,0.8577928901752512,1,1,1,1,1,2,2,1,2,2,1.0,1.0,1.0
818,False,0.9213009383602306,0.9679841220522121,0.9819610301532617,0.9657219211353347,0.9521468734070963,0.9487787109685739,0.9147236309713461,0.8061924511568459,0.4377626717062026,0.8731244081870493,1,1,1,1,1,2,2,1,2,2,1.0,1.0,1.0
511,False,0.9431856014220246,0.968144331630851,0.9757112698354202,0.9709417396754862,0.9446123928974788,0.9535070217174431,0.8847743072051689,0.8347116516280895,0.46275648833505106,0.8742555111512182,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
153,False,0.9457093371618949,0.9718047329047232,0.9805277669522183,0.9741832597331642,0.9470435343724353,0.9549674499682246,0.9106752695635713,0.805084378118086,0.3894044966007504,0.8566449670707444,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
948,False,0.945296152795477,0.9765311114735141,0.9805923749732283,0.9690395557504161,0.9421470271082598,0.9594294382417308,0.9002932789298483,0.748771186440678,0.30944466398568077,0.873917629994286,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
681,False,0.9405495405403723,0.9745181374055115,0.9796471860370182,0.9739099980122161,0.9489643632909435,0.9600384626262055,0.8638313609467455,0.8539163202440411,0.36107970823718893,0.8583907473349902,1,1,1,1,1,2,2,1,2,2,1.0,1.0,1.0
744,False,0.9434122369680433,0.9726231706745775,0.9817920276881186,0.9747171373164822,0.9544099320092758,0.958337999465053,0.9062702750744345,0.8251801426657493,0.369263556713237,0.8505640526651869,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
567,False,0.9457418082791845,0.974594183344848,0.9827584399061903,0.9716277497116035,0.9400724577848006,0.9582816806171689,0.8752615712005675,0.7874386485561009,0.3975480212451579,0.8520537396907739,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
643,False,0.9421076794951262,0.9693622138385215,0.9777210882920007,0.979259812811563,0.9460294260795785,0.9552147578491487,0.9180091490841346,0.700813137755102,0.5483085626840409,0.8487237000063184,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
650,False,0.9362360099170424,0.9700705739623273,0.9843539340011473,0.97065717534454,0.9493193209942834,0.9609194613014257,0.9294972602171462,0.7750182369115088,0.3124805692770044,0.8346195450362454,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
613,False,0.9489178341671758,0.9758275011384658,0.9829594260623365,0.9646377827391293,0.9358268780071112,0.956831419945129,0.9198961860092701,0.7814932257134621,0.37763934956718714,0.8581061043562409,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
825,False,0.9608278363085003,0.973167765555735,0.9777973287431067,0.972331523825574,0.950477075850412,0.9626853656614929,0.9172263046180807,0.771617103899327,0.49840496345231217,0.8635569314983951,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
878,False,0.9415633267759029,0.9705980654053988,0.9752692339746092,0.9705700627062962,0.9473789415250501,0.9590337626332922,0.9029703109957578,0.837994028877883,0.3276638217261117,0.8742637586841105,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
854,False,0.9449632147269541,0.9805922536034607,0.980799631671086,0.9777483690618443,0.9444542048022565,0.9609503345307316,0.9323207982477766,0.6932403404545986,0.5360139208253061,0.8742480572121963,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
48,False,0.9461208931076801,0.9748976638412239,0.9789595005903909,0.9746706250338515,0.9479813797357964,0.9488500114216782,0.8769361597176013,0.8219710640453352,0.47654551102826964,0.857934145676909,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
504,False,0.938753119334542,0.9689902565530968,0.978443661184979,0.9759613226582352,0.9476048128200671,0.9553850918789861,0.9084804719359728,0.7235633056441176,0.3393066980023502,0.8832774571302999,1,1,1,1,1,1,1,1,1,2,1.0,1.0,1.0
850,False,0.9417214810144118,0.969723773099051,0.9802245443870432,0.973194993656575,0.937591665032187,0.9535875800804426,0.9198033171287023,0.7223736659380223,0.39201963279403745,0.8579222761444177,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
900,False,0.9382425527387289,0.9657785126734622,0.9823000006782129,0.9680148354256997,0.9524496169133996,0.9550947618037443,0.7727944673685293,0.8039297465128133,0.49745754581214624,0.8262831754939787,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
132,False,0.9404377552802133,0.97693200562038,0.9836979502417225,0.9738194095555979,0.957930629305452,0.9506406130340204,0.9225972817828537,0.746545308944598,0.39699282378403006,0.8611867533380183,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
520,False,0.9499391817461351,0.9747342082444395,0.9831635387042312,0.9715984973220012,0.9525820281602777,0.9525239450342892,0.9015516445538578,0.844332868788301,0.48978109259976754,0.8981262347364659,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
64,False,0.9388159124080219,0.9707499972511463,0.9786861989175113,0.9709732093824448,0.932973784700688,0.9532553768905151,0.9110169491525424,0.6441143073429221,0.47096282224511365,0.868581841992119,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
761,False,0.9429703769542236,0.9722965848843557,0.9795873325908252,0.9729023479909976,0.9565950124458981,0.9551790546217921,0.9216053021492185,0.6601496868794868,0.28866572394123147,0.8863375879135191,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
84,False,0.9456504249886319,0.9731449476154674,0.9782339337341295,0.9665059646455554,0.9544023001600767,0.9578833144706412,0.8886113937100841,0.8427347310847767,0.34006450420099016,0.8286064616299907,1,1,1,1,1,2,2,1,2,3,1.0,1.0,1.0
70,False,0.9435025384920924,0.9805985913124206,0.9808101958116324,0.9638948687465861,0.9561984332590759,0.9458747890009737,0.9038882590168481,0.5950845167376284,0.37621493319146326,0.8587236390387445,1,1,1,1,1,2,1,1,2,3,1.0,1.0,1.0
804,False,0.942699091368808,0.9727005494113741,0.977200202538674,0.9789986342314464,0.9502631811018534,0.9539624183858382,0.9183144429502899,0.736359973357235,0.4972140463893671,0.8193421998393318,1,1,1,1,1,2,2,1,1,2,1.0,1.0,1.0
551,False,0.9350502332904309,0.9743573988986965,0.9816430791189683,0.9736001788056406,0.9385962009488135,0.958721573448064,0.8990716670676533,0.6904907975460123,0.46766279831423874,0.9016682592360462,1,1,1,1,1,2,1,1,2,2,1.0,1.0,1.0
910,False,0.93395011348795,0.9706635609326473,0.9834326564581145,0.973318773125815,0.9415085387957138,0.9519033949372494,0.9212535581306925,0.8208094169750298,0.30580039376041196,0.8729805644051502,1,1,1,1,1,2,1,1,1,3,1.0,1.0,1.0
553,False,0.9458447824487765,0.9778092560276819,0.9795681114909134,0.971346519957407,0.9334459801845578,0.9560714696435914,0.9194845124575095,0.5521172418450733,0.3211625222956668,0.8605088626371854,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
144,False,0.9495438504172553,0.9720229476847425,0.9829428703143859,0.9653806364076506,0.938225370750127,0.9469976030793014,0.9231088890703969,0.6439204938098083,0.4330873137446038,0.8728810767720556,1,1,1,1,1,1,1,1,1,2,1.0,1.0,1.0
906,False,0.9456236179498952,0.9711199472769991,0.9757631313382353,0.9684183960748594,0.9367497846447845,0.9543530296428937,0.9225770893944559,0.5874614718265879,0.4702274565875868,0.863722760663121,1,1,1,1,1,2,1,1,1,2,1.0,1.0,1.0
529,False,0.9380137489890449,0.9664197729651397,0.9841960338974772,0.9748872046169468,0.9360167505614968,0.9539529830509462,0.9090976529497826,0.7860208559809961,0.5340265486725664,0.8454564236221473,1,1,1,1,1,2,1,1,1,4,1.0,1.0,1.0
726,False,0.9473344562987429,0.9688321909580069,0.9841119557886947,0.9655831648040306,0.9537528962150423,0.9529872398526208,0.6930916870168924,0.7603139920692725,0.5072461058024945,0.820882461544687,1,2,1,1,1,2,2,1,1,2,1.0,1.0,1.0
