original_cc,refined_cc,voxel_ratio,sample_id
1,1,0.9192723326461305,1
1,2,0.9709564802304226,10
1,1,0.920530927978224,100
1,2,0.9463489282147017,1000
1,1,0.933471107121935,101
1,5,0.9735614413204523,102
1,2,0.9122236839667216,103
1,3,0.934126481197863,104
1,1,0.9491648617314795,105
1,2,0.9087542645279081,106
