original_cc,refined_cc,voxel_ratio,sample_id
1,1,0.9521161062572263,1
1,6,1.0116121489656065,10
1,2,1.0036871927339388,100
1,5,1.0163088936028535,1000
1,2,1.034884219359079,101
1,6,1.0431364532339817,102
1,2,1.006644555207619,103
1,21,0.9889934133698631,104
1,4,0.9757524557603645,105
1,1,1.0385072500368862,106
1,6,0.9773977278162079,107
1,7,0.9804591420282429,108
1,4,0.9804875516914108,109
1,8,0.9862280991585913,11
1,2,1.0016880777844976,110
1,2,0.9665531206965864,111
1,1,0.9983733863545294,112
1,2,1.0081899984389924,113
1,6,1.003075580909929,114
1,9,0.992420652148697,115
1,1,1.022141285840928,116
1,4,1.0096702784574159,117
1,4,0.989024321328937,118
1,2,1.004474236559,119
1,1,0.9916204448348376,12
1,1,0.9876198680990705,120
1,2,0.9930071958498354,121
1,1,0.9877094385953968,122
1,1,1.0242716995488885,123
1,12,0.9698129473849209,124
1,2,0.9860816011016444,125
1,2,1.019917972688113,126
1,2,1.019694819822875,127
1,2,0.9988076855417213,128
1,10,0.9780738103277162,129
5,3,1.0295947277029154,13
1,2,0.9809928671917809,130
1,4,1.0252591772377309,131
1,6,0.977905115004086,132
1,4,0.9931031301178695,133
1,2,1.0161758508644494,134
8,1,0.9878601472798696,135
1,2,1.000151400770369,136
1,5,0.9781780418814333,137
1,3,0.9818525644857103,138
1,2,0.9768401670572238,139
1,5,1.0164957591277883,14
1,1,1.0024908856724954,140
1,3,1.0042678067533093,142
1,1,0.9861472883165775,143
1,5,0.9538769147349871,144
1,2,1.0134423410744893,145
1,4,0.9515945502331155,146
1,3,1.0169442312493642,147
1,1,1.0293304836720025,148
1,3,0.9885489278462415,149
1,3,1.0360168604067812,15
1,1,1.0141638621191138,150
1,2,1.0332680291100558,151
1,4,0.9821652430440041,152
1,1,0.977000105732985,153
1,3,1.019035997833703,154
1,2,0.9817021084706019,155
1,1,1.0231525117333449,156
5,7,0.9918175582701784,157
1,2,0.975752212133438,158
1,4,1.0002371198013655,159
1,2,1.0468916341980072,16
1,5,1.0067450109374427,160
1,2,1.0260033756300797,161
1,2,1.0187479588915722,162
1,2,1.0162365610338977,163
1,1,0.9887798714276365,164
1,3,0.9701624280652688,165
2,2,0.9601785436638052,166
1,2,1.049757553486121,167
1,8,0.9834478262292359,168
1,2,1.0060943791664376,169
1,3,0.9563334007860712,17
1,2,0.9639206804528025,170
2,1,1.0196860307109894,171
1,5,0.9968177805732042,172
1,1,0.9957935284476,173
1,3,0.9932907721560671,174
1,2,1.0093099677419708,175
1,6,1.0005994337552324,176
3,15,1.0020379684566656,177
1,1,1.037282113527241,178
1,3,0.9813644793434084,179
1,2,1.0318761591433958,18
1,4,0.9961666531954053,180
1,1,1.005228234441804,181
1,5,1.034179282849404,182
1,3,0.987319174716435,183
1,4,0.9742171068553375,184
1,1,0.9993021673434628,185
1,2,1.0176060775372235,186
1,5,0.9983408906750649,187
1,2,0.9998570557292064,188
1,3,0.985311451383248,189
1,2,0.9753417539902666,19
1,2,0.9861971980052986,190
1,1,1.0320169216306299,191
1,2,1.0274909175132103,192
2,2,1.003451299477729,193
1,3,0.9925858038408808,194
1,1,1.0372867226734723,195
1,2,0.9882339499524999,196
1,2,0.9973103399016098,197
1,15,0.9901768075981148,198
1,3,0.9695275562132313,199
1,9,1.0245865480835845,2
1,2,0.9624300296345077,20
1,3,0.9955512381917754,200
1,1,1.0009779930032572,201
1,1,1.018918692782714,202
1,1,1.0040524561969257,203
1,5,0.977255125069588,204
1,1,1.0269778939785823,205
1,7,0.9907137149694252,206
1,4,0.985739080127278,207
1,1,0.987718532392604,208
1,1,1.036266349025329,209
1,1,0.994913955875788,21
1,1,1.0146244372515296,210
1,2,1.0063800945660268,211
1,2,1.0250964895820687,212
1,2,0.9986416737380645,213
1,4,0.9989920575626424,214
1,1,0.9934123558590479,215
1,6,1.0285465906003803,216
1,4,1.00639126206453,217
1,2,0.9842306112670272,218
1,3,0.993031734508626,219
1,1,0.9766569181081972,22
1,4,0.9961176945078154,220
1,2,1.0383434201565793,221
1,2,1.0029871017633922,222
1,2,1.0062871626004983,223
1,3,1.0143224611585555,224
1,2,0.9865033136015993,225
1,1,1.007720662867716,226
1,1,0.9919189880231463,227
1,1,1.030389043061696,228
1,5,1.0160494778621247,229
1,16,1.0033006158394133,23
1,4,0.9771463572867286,230
1,6,1.0221382235653156,231
1,10,1.0182470551200995,232
1,3,1.0272487024272206,233
1,11,0.9889234149766211,234
2,1,0.9786426790579026,235
1,1,1.0052467433189074,236
1,1,1.018200794237118,237
1,2,1.0117250499967745,238
1,1,0.999584513586125,239
1,2,1.0216448836467964,24
1,3,1.0271769956167969,240
1,6,0.987508261650913,241
1,1,1.0201862585774473,242
1,2,0.991101255048977,243
1,4,0.9865983247208914,244
1,8,0.9823132536525291,245
1,3,1.0012818093877562,246
1,5,0.9790949680516047,247
1,1,0.9931084097229637,248
1,1,1.008305545919439,249
1,6,1.0285943693349844,25
1,3,1.0096322839218803,250
1,1,1.0218687619243805,251
1,3,1.076355419738482,252
1,3,1.0207895914363405,253
