original_cc,refined_cc,voxel_ratio,sample_id
1,1,1.0178787150091564,1
1,1,0.9945688269781177,10
1,1,1.0090500060675647,100
1,1,0.9955121506134985,1000
1,1,1.010983406022935,101
1,1,1.010253271921066,102
1,1,1.0104320027791103,103
1,1,1.0067010641917657,104
1,1,0.9927889512770836,105
1,1,1.0041622522784674,106
1,1,0.9924067500255576,107
1,1,1.000743059488322,108
1,1,0.998613511332069,109
1,1,0.9999448557794819,11
1,1,1.0056679487458078,110
1,1,1.0023538709716047,111
1,1,1.004063760518309,112
1,1,0.9972542026850667,113
1,1,1.0128288609640188,114
1,1,1.003530040788882,115
1,1,1.0055912756936911,116
1,1,0.9942072912424739,117
1,1,0.992204589519345,118
1,1,1.011128707169594,119
1,1,1.0164892177208338,12
1,1,0.9985838956689641,120
1,1,1.0084930140736144,121
1,1,1.017376706325904,122
1,1,0.9935903923975392,123
1,1,0.9951368067861017,124
1,1,0.9947141390991658,125
1,1,0.9976399341700739,126
1,1,1.0026348291477976,127
1,1,0.9979706200128425,128
1,1,0.9972873413925913,129
1,1,1.0013734614503025,13
1,1,0.9946086745820208,130
1,1,0.9961875092716215,131
1,1,0.9869628899968574,132
1,1,1.0255500925235224,133
1,1,1.008454019128398,134
1,1,1.0036066422489065,135
1,1,0.9975006633820291,136
1,1,0.9992713702357909,137
1,1,0.9970734445157152,138
1,1,1.0009426231803173,139
1,1,1.0093864493414115,14
1,1,0.9977958592215167,140
1,1,0.9965855573665453,142
1,1,1.0085055462695638,143
1,1,1.0096924687297135,144
1,1,1.0080715062918406,145
1,1,1.025394619731556,146
1,1,0.9973588903696643,147
1,1,1.0144281617135615,148
1,1,1.008883379284803,149
1,1,1.0048232029939348,15
1,1,1.0025983325251115,150
1,1,1.0065826348979166,151
1,1,1.0038636223514663,152
1,1,1.0137317439546245,153
1,1,1.002791910269755,154
1,1,1.0022906866420291,155
1,1,1.0129349560031304,156
1,1,0.9869629248552191,157
1,1,0.9929282805245053,158
1,1,1.0090223475743059,159
1,1,1.0154362291521466,16
1,1,1.0027526641708067,160
1,1,1.0030825733503899,161
1,1,1.0053420721140023,162
1,1,1.00959924941546,163
1,1,1.008298427628573,164
1,1,1.000844782109051,165
1,1,0.989158287414635,166
1,1,0.9880212831155807,167
1,1,0.9979269304288239,168
1,1,0.997104037803309,169
1,1,0.9838220474135823,17
1,1,0.9980926377629254,170
1,1,1.0017242275071112,171
1,1,0.9996884562192944,172
1,1,0.9928006033111964,173
1,1,1.0065897236271708,174
1,1,0.990061394730155,175
1,1,1.003941988514206,176
1,1,1.0172581231520956,177
1,1,0.9914811276765553,178
1,1,1.0110285623683435,179
1,1,0.9992004175402032,18
1,1,1.0043370196323094,180
1,1,0.9952474200588182,181
1,1,1.0055390879966466,182
1,1,0.9891763386000294,183
1,1,0.9969840793591324,184
1,1,1.001380770553213,185
1,1,1.0127607777824346,186
1,1,0.9899176888419071,187
1,1,1.0003830320902638,188
1,1,0.9916798446303056,189
1,1,0.9978871733458792,19
1,1,0.9798798046404082,190
1,1,1.0050672490385164,191
1,1,1.0012343856700963,192
1,1,0.9947034459077609,193
1,1,0.9959060555718428,194
1,1,1.0036136522073156,195
1,1,0.9904800879112279,196
1,1,1.01038792188495,197
1,1,1.002959504726884,198
1,1,0.9924326192121631,199
1,1,1.00424302696344,2
1,1,1.0024211316369271,20
1,1,1.0034106488451238,200
1,1,1.0010717641754474,201
1,1,1.0065205447472383,202
1,1,0.9940731888012536,203
1,1,1.0028740721541862,204
1,1,1.009181295062445,205
1,1,0.9908020444843543,206
1,1,1.009629568371474,207
1,1,1.0022150222708806,208
1,1,1.006530617898256,209
1,1,0.9987608601254673,21
1,1,0.9996635329764965,210
1,1,0.9958112358484693,211
1,1,1.015294378894056,212
1,1,0.9984979850070534,213
1,1,1.0062845701314065,214
1,1,1.00283174861484,215
1,1,1.0075467020805666,216
1,1,0.9951223692703793,217
1,1,0.9976156057157889,218
1,1,0.9992579622085078,219
1,1,1.0094047545108755,22
1,1,0.9932202023338867,220
1,1,1.0035992360805053,221
1,1,1.002699733557065,222
1,1,1.011340292565102,223
1,1,1.0044500463593724,224
1,1,0.9903687543234183,225
1,1,1.0157065034179698,226
1,1,1.0079184883039618,227
1,1,1.0018695337626338,228
1,1,0.9876893879219594,229
1,1,0.9960391251288593,23
1,1,1.0104513749212543,230
1,1,1.0040057026162679,231
1,1,1.0112058245778444,232
1,1,1.0040455017274235,233
1,1,0.9980875348068665,234
1,1,0.9959042498037298,235
1,1,1.0003845161821183,236
1,1,1.010505397020529,237
1,1,0.9997020283741224,238
1,1,1.0060670269281484,239
1,1,0.9956802915038315,24
1,1,0.9973124884820935,240
1,1,0.9969391132726445,241
1,1,1.002948379274628,242
1,1,1.0054140223610777,243
1,1,0.9984609148964386,244
1,1,0.997639973822121,245
1,1,0.9993861905294418,246
1,1,1.0105615544983162,247
1,1,1.0083401358605486,248
1,1,0.9968759500571345,249
1,1,1.0068847193456665,25
1,1,1.0041748578809535,250
1,1,1.0112039375688102,251
1,1,1.0129425138976111,252
1,1,1.002730267186239,253
1,1,0.9874434582057675,254
1,1,0.9900736300254122,255
1,1,1.0025164363491794,256
1,1,1.0074643576920206,257
1,1,0.999941526352577,258
1,1,1.0040686856912282,259
1,1,1.0101877857730415,26
1,1,1.0032596610832143,260
1,1,0.9920636825153047,261
1,1,1.0067379909825265,262
1,1,1.0069756307087863,263
1,1,0.9883777931813147,264
1,1,1.0012521643687164,265
1,1,1.0147042898470011,266
1,1,0.999271367187932,267
1,1,1.0037293099293803,268
1,1,1.0054355270395727,269
1,1,1.0040065740350643,27
1,1,1.0023558978809575,270
1,1,1.0085485816753106,271
1,1,1.0002880179798765,272
1,1,1.003915520371519,273
1,1,1.0060571383100263,274
1,1,1.0042953370651098,275
1,1,1.0037488219362036,276
1,1,0.996521718844772,277
1,1,0.9888509659780188,278
1,1,1.0012988802439764,279
1,1,1.0079917265301026,28
1,1,0.9909545727436462,280
1,1,0.9983400482664837,281
1,1,0.9931536253852493,282
1,1,0.9960541226215645,283
1,1,1.003816438909717,284
1,1,0.998064631170891,285
1,1,0.9979689153187161,286
1,1,0.9969407004740983,287
1,1,1.0046547282390024,288
1,1,1.009236295907428,289
1,1,1.0111101433448013,29
1,1,0.999824986026016,290
1,1,1.004846531039779,291
1,1,0.9953266155406623,292
1,1,0.9957589219480558,293
1,1,1.0035438061470063,294
1,1,1.004401526871595,295
1,1,0.9993104855266521,296
1,1,1.0174083303666785,297
1,1,1.007518619594026,298
1,1,1.0098634401009003,299
1,1,1.0066865515093906,3
1,1,0.9928226503188001,30
1,1,0.9984806778514201,300
1,1,1.0142672337307743,301
1,1,1.0060635635553123,302
1,1,1.0035064320866238,303
1,1,1.003096396610977,304
1,1,1.0007671357750076,305
1,1,0.9951807284988586,306
1,1,0.9936318543110361,307
1,1,1.0038892044024932,308
1,1,0.9967984139321368,309
1,1,1.003622245247611,31
1,1,0.9984870193134276,310
1,1,0.9865826798165009,311
1,1,0.996088216015055,312
1,1,0.9896117777586456,313
1,1,0.9841157455207248,314
1,1,1.000364001040003,315
1,1,0.9959505069091866,316
1,1,1.0044330639826102,317
1,1,1.0071074085662635,318
1,1,1.0131299391841002,319
1,1,0.9984896674170834,32
1,1,1.0069639702857696,320
1,1,0.977832678761667,321
1,1,0.9980697627082032,322
1,1,1.0041738276454701,323
1,1,1.00357163973925,324
1,1,1.021735875515369,325
1,1,0.9978787168497187,326
1,1,1.0004600547046867,327
1,1,1.0018667103324055,328
1,1,0.9880479516830701,329
1,1,0.9947093918207991,33
1,1,0.9990288560269464,330
1,1,1.004059388335704,331
1,1,1.007651897703209,332
1,1,0.9897913589139432,333
1,1,0.993957901659861,334
1,1,0.9988684543333864,335
1,1,1.0095681923550384,336
1,1,0.9954259562412257,337
1,1,1.000482517075281,338
1,1,0.9984626744226025,339
1,1,1.0050135689008455,34
1,1,0.9971074745555177,340
1,1,1.006321374422267,341
1,1,1.0082288872340999,342
1,1,0.9929552806340247,343
1,1,0.9970216613132034,344
1,1,1.0102307215812503,345
1,1,0.9973847853616711,346
1,1,1.0045910775640505,347
1,1,1.0087888942609604,348
1,1,0.9993286642590724,349
1,1,1.0086364881839889,35
1,1,1.0034353596819416,350
1,1,0.995627710773601,351
1,1,1.0110977003083887,352
1,1,1.0007193251231203,353
1,1,1.0018185283420422,354
1,1,0.9809833256465134,355
1,1,1.0000103850068194,356
1,1,0.9994921456498449,357
1,1,1.0061852458894813,358
1,1,1.0151173808597052,359
1,1,0.9974119632962317,36
1,1,0.9968832684227495,360
1,1,1.004662854925017,361
1,1,1.0141406748135264,362
1,1,0.9928754396949004,363
1,1,1.0017008085221413,364
1,1,1.009089056722261,365
1,1,0.9986142851555297,366
1,1,0.9969803827990821,367
1,1,1.012289099226943,368
1,1,1.0152287016133055,369
1,1,1.0006657125360379,37
1,1,1.0097882441472497,370
1,1,1.009034835517518,371
1,1,1.0089581136514034,372
1,1,1.010484428931999,373
1,1,0.9968361033877945,374
1,1,0.9971439110937376,375
1,1,1.0003960029137096,376
1,1,1.0008197131914622,377
1,1,1.0068529707611142,378
1,1,1.0007425997253276,379
1,1,1.0046439297652767,38
1,1,0.9937893892517474,380
1,1,0.9859537403355148,381
1,1,0.9934460847363268,382
1,1,1.0032718807021959,383
1,1,1.0072521054868324,384
1,1,0.9979368960118464,385
1,1,1.006993970897553,386
1,1,1.0020724421892893,387
1,1,0.998431624224375,388
1,1,1.001631432121726,389
1,1,0.9990744398101347,39
1,1,1.0167725553543976,390
1,1,1.0039232581531004,391
1,1,0.9980145728223788,392
1,1,1.0055951116234563,393
1,1,1.0032984970744308,394
1,1,0.9911491511797078,395
1,1,0.9992925369041634,396
1,1,1.001535310327014,397
1,1,1.0045858977042066,398
1,1,1.0037039713113352,399
1,1,1.000353648106113,4
1,1,1.0100179280338704,40
1,1,0.9994523351184367,400
1,1,0.9968682029484099,401
1,1,0.9934048490062545,402
1,1,0.9940058765317467,403
1,1,1.0002046667548852,404
1,1,0.9898222759220061,405
1,1,1.0031425324905903,406
1,1,0.995350719545199,407
1,1,1.0099432384928277,408
1,1,1.005152503256375,409
1,1,0.993541532991827,41
1,1,1.0086746280033667,410
1,1,1.0062625131964762,411
1,1,0.9940751318377112,412
1,1,1.0044372107402322,413
1,1,1.003702721848232,414
1,1,1.0127823781932488,415
1,1,1.000893137372665,416
1,1,1.0004843454295895,417
1,1,0.9992923271240264,418
1,1,0.9970509973390953,419
1,1,1.0102074261366296,42
1,1,1.0015069461538948,420
1,1,1.0080703942654548,421
1,1,0.9941384811390434,422
1,1,1.0003090907207166,423
1,1,0.9921372770451146,424
1,1,1.00653956906282,425
1,1,1.0090545107258302,426
1,1,1.006638415026459,427
1,1,0.9938140800384467,428
1,1,1.009658065169597,429
1,1,0.9964002530157686,43
1,1,0.9955846902200446,430
1,1,1.0057256570509558,431
1,1,1.0078735474624927,432
1,1,1.0037926481269608,433
1,1,0.9908928469389804,434
1,1,1.0024488074569342,435
1,1,1.0068491155983512,436
1,1,0.9981389791028749,437
1,1,1.0111823189606262,438
1,1,0.9999233460160833,439
1,1,0.9932093143296372,44
1,1,1.0089691253037452,440
1,1,0.997866832314248,441
1,1,1.0032522106473953,442
1,1,0.9996017108446428,443
1,1,1.0075513491743857,444
1,1,1.0076100014252845,445
1,1,1.0098302623897977,446
1,1,1.0085922494088124,447
1,1,0.9997439917614523,448
1,1,1.0063550572460394,449
1,1,1.0094841875610123,45
1,1,0.9949935947462194,450
1,1,1.004706399549782,451
1,1,0.9994631323895268,452
1,1,1.0042438887794152,453
1,1,1.0031752947799464,454
1,1,0.9972800710965462,455
1,1,1.0008659151073322,456
1,1,1.0024866044995235,457
1,1,1.0003580111731398,458
1,1,1.0187239060458297,459
1,1,1.0005185888161137,46
1,1,1.0019029814974596,460
1,1,0.993080578144934,461
1,1,1.011018236394216,462
1,1,0.9979399193439509,463
1,1,0.9971034155558237,464
1,1,1.0053281717175147,465
1,1,1.009434312899549,466
1,1,1.015328133723586,467
1,1,1.0039216063669565,468
1,1,1.0108516421109457,469
1,1,1.0135497880260573,47
1,1,0.990855904092773,470
1,1,0.9976440422428298,471
1,1,1.0078232460050327,472
1,1,0.9946935104634836,473
1,1,1.0044598164688956,474
1,1,0.9961873012911143,475
1,1,0.9997262209988493,476
1,1,0.9959689634344655,477
1,1,1.0045998908106726,478
1,1,1.0096024971955324,479
1,1,1.0086638093022424,48
1,1,1.001073195668623,480
1,1,0.9939238258057331,481
1,1,1.0095232923859607,482
1,1,1.0015436042295447,483
1,1,1.0201334096180883,484
1,1,1.0151469801489008,485
1,1,1.010377511950843,486
1,1,1.0040345282196366,487
1,1,1.0030791709690698,488
1,1,0.99664704506535,489
1,1,0.9896045908581774,49
1,1,0.9980016987105242,490
1,1,0.9884285426360665,491
1,1,1.0010737532949594,492
1,1,0.9970504069727182,493
1,1,1.0031052564370222,494
1,1,1.0091473111572826,495
1,1,1.0098970817445234,496
1,1,1.007849912959402,497
1,1,1.0061113835758269,498
1,1,1.0009783235464984,499
1,1,1.0032490404595147,5
1,1,1.0072554458852117,50
1,1,0.9931126819199197,500
1,1,0.9999836747487544,501
1,1,1.0076731517929651,502
1,1,0.9937113015510032,503
1,1,0.9966133014072623,504
1,1,1.0102576669225176,505
1,1,1.0036025655264327,506
1,1,0.9966667405339125,507
1,1,1.0007422747752763,508
1,1,0.9959260747506231,509
1,1,0.9903238106807583,51
1,1,1.0014127200812069,510
1,1,0.9949756466862606,511
1,1,1.0029208606983038,512
1,1,0.9903579409724897,513
1,1,1.001946333768679,514
1,1,1.0003838712649327,515
1,1,1.004071079091272,516
1,1,1.0050007191140515,517
1,1,1.0085333052268015,518
1,1,1.0161876100397167,519
1,1,1.0017533100311156,52
1,1,1.0027652550729322,520
1,1,1.0009599700009375,521
1,1,1.0017301263364295,522
1,1,1.003472284714491,523
1,1,1.0054330281727661,524
1,1,1.0106003560199253,525
1,1,1.008084310993499,526
1,1,1.0013660157703463,527
1,1,1.0010983686885093,528
1,1,0.98908793916024,529
1,1,0.9955579789908544,53
1,1,1.014555705631958,530
1,1,1.0187121526867096,531
1,1,1.0042056314733523,532
1,1,0.9939320605211229,533
1,1,1.012320590075033,534
1,1,1.0016892739220367,535
1,1,0.9981412639405205,536
1,1,1.0035677141968757,537
1,1,0.9920614283079398,538
1,1,0.9999739037622946,539
1,1,0.9958966631409653,54
1,1,1.001828712990158,540
1,1,1.0046523211501563,541
1,1,1.010747459355287,542
1,1,1.0122016867037502,543
1,1,0.9920363392931196,544
1,1,0.9981108070649277,545
1,1,0.9992926246044176,546
1,1,1.0112668762714998,547
1,1,0.9983392810120693,548
1,1,1.0048585946116275,549
1,1,0.9944870108549262,55
1,1,0.9978642295197784,550
1,1,0.9928007158610217,551
1,1,1.0171335784542452,552
1,1,0.9983211603805767,553
1,1,1.0051848087251765,554
1,1,0.9970040304344885,555
1,1,1.0074199058052757,556
1,1,0.9982077566183313,557
1,1,1.0055137607940654,558
1,1,0.9940519527136167,559
1,1,1.0036525433346326,56
1,1,0.9970853712207395,560
1,1,0.999723668644163,561
1,1,1.0128001139898835,562
1,1,1.0045710357065711,563
1,1,1.0173293897952567,564
1,1,0.9933172026225414,565
1,1,1.0002761425865978,566
1,1,0.9958151644114959,567
1,1,0.9845192484413215,568
1,1,1.0014432907692359,569
1,1,0.9978647160351771,57
1,1,1.006974896377257,570
1,1,1.007844048691206,571
1,1,1.0043171682116383,572
1,1,1.004210050950357,573
1,1,1.0029502569280944,574
1,1,1.0027120330540404,575
1,1,1.0003099318566864,576
1,1,1.0141039221670967,577
1,1,0.9991783100355514,578
1,1,1.003390803566623,579
1,1,0.998922416983182,58
1,1,1.014690316093641,580
1,1,0.9991449850082212,581
1,1,0.9934816678444385,582
1,1,1.0024385630083852,583
1,1,0.9879419746357884,584
1,1,0.9952813013982414,585
1,1,1.012457142857143,586
1,1,1.0027779164499355,587
1,1,1.010997105478841,588
1,1,1.0017492130259666,589
1,1,0.9950129456283608,59
1,1,1.0114896451346318,590
1,1,1.000883374644239,591
1,1,1.0056258349530014,592
1,1,1.004212169768684,593
1,1,1.000675448133858,594
1,1,1.0075291231666657,595
1,1,1.0102373843668935,596
1,1,1.0144603097773475,597
1,1,0.9959703363165067,598
