original_cc,refined_cc,voxel_ratio,sample_id
1,1,0.9616651284791373,1
1,1,0.9558402072013739,10
1,1,0.9180611731496788,100
1,1,0.948651528267963,1000
1,1,0.8967874175213955,101
1,1,0.9174918652713042,102
1,1,0.8537645167053779,103
1,1,0.9194463335600273,104
1,1,0.9190428518422582,105
1,1,0.8800731734956533,106
1,1,0.9167649505837607,107
1,1,0.9523492002036237,108
1,1,0.9003234925188603,109
1,1,0.8920341503256567,11
1,1,0.9564620625404479,110
1,1,0.8555587412533224,111
1,1,0.8890044251247009,112
1,1,0.7774516529034641,113
1,1,0.8521058287702779,114
1,1,0.9801279491006426,115
1,1,0.8903373608866044,116
1,1,0.9222792485593654,117
1,1,0.9561211451905975,118
1,1,0.9407171573981549,119
1,1,0.8959859209606874,12
1,1,0.9428755020080322,120
1,1,0.945232269769145,121
1,1,0.8662583557904315,122
1,1,0.9217479403844616,123
1,1,0.8113207547169812,124
1,1,0.9060743261721718,125
1,1,0.91841555373853,126
1,1,0.898755250308227,127
1,1,0.9308130143835089,128
1,1,0.888949918590737,129
1,1,0.8394585162074982,13
1,1,0.9606470588235294,130
1,1,0.9465084184377588,131
1,1,0.9593821961735188,132
1,1,0.9382762139426069,133
1,1,0.9527189182861157,134
1,1,0.8721208278264589,135
1,1,0.9841235997441407,136
1,1,0.9476264617219333,137
1,1,0.9759816630969826,138
1,1,0.9398775602988093,139
1,1,0.8917172039578679,14
1,1,0.9197340439496967,140
1,1,0.9968701981399111,142
1,1,0.9387891662241105,143
1,1,1.0068700373888573,144
1,1,0.9413117276208632,145
1,1,0.88552528479296,146
1,1,0.8861047283083595,147
1,1,0.9517675718899351,148
1,1,0.9530563563975838,149
1,1,0.8815102413333932,15
1,1,0.9225625041843027,150
1,1,0.9565239603555737,151
1,1,0.9109306834706737,152
1,1,0.898678136045589,153
1,1,0.9006263559633556,154
1,1,0.9439487379543323,155
1,1,0.8729329744843599,156
1,1,0.9857651245551602,157
1,1,0.9105583235638921,158
1,1,0.9660854543038391,159
1,1,0.9258954523096186,16
1,1,0.9059179744614485,160
1,1,0.9454336824761681,161
1,1,0.9327602026568795,162
1,1,0.9472905701178078,163
1,1,0.9202186007711457,164
1,1,0.9209568214068519,165
1,1,0.883530815707131,166
1,1,0.94787007033905,167
1,1,0.9369199490951982,168
1,1,0.877171963829219,169
1,1,0.9247271548463782,17
1,1,0.9106560850009777,170
1,1,0.888303370430261,171
1,1,0.9947713049214086,172
1,1,0.927519892180494,173
1,1,0.9125846918828643,174
1,1,0.9831818866408957,175
1,1,0.95595678340947,176
