case_id,class_id,class_name,HD95,ASD
664,6,Aorta,2.0,0.7065592537534982
664,7,PA,5.0990195135927845,1.360247217601908
664,8,LAA,3.7416573867739413,1.1671831326390159
664,9,Coronary,31.304951684997057,3.763057100052072
664,10,PV,3.0,0.9877153522280842
807,1,Myocardium,2.0,0.5191801039857705
807,2,LA,1.4142135623730951,0.5208600138863496
807,3,LV,1.0,0.3519153588434026
807,4,RA,1.0,0.3811868276925229
807,5,RV,4.898979485566356,1.398718443417157
807,6,Aorta,2.0,0.6381001994141463
807,7,PA,5.385164807134504,1.3520474385053212
807,8,LAA,5.744562646538029,1.6868038005106007
807,9,Coronary,135.9779393872403,30.68936922633101
807,10,PV,3.0,0.8531768927231851
786,1,Myocardium,2.0,0.5893172999969811
786,2,LA,1.7320508075688772,0.6965478273251213
786,3,LV,1.4142135623730951,0.3603490918143798
786,4,RA,1.4142135623730951,0.6195399648922595
786,5,RV,4.123105625617661,1.077361661937072
786,6,Aorta,2.0,0.6713568752409664
786,7,PA,5.0990195135927845,1.2083700554106942
786,8,LAA,4.0,1.2922540954845019
786,9,Coronary,143.6419158880861,27.100435298106657
786,10,PV,3.0,0.9513688446748112
22,1,Myocardium,1.4142135623730951,0.52089333192475
22,2,LA,1.0,0.4303808790802218
22,3,LV,1.4142135623730951,0.3785567139003884
22,4,RA,1.4142135623730951,0.3880601152385307
22,5,RV,3.1622776601683795,1.1902371936724139
22,6,Aorta,2.0,0.5903370158533878
22,7,PA,68.7386354243376,3.6510524488591196
22,8,LAA,5.0,1.5460874443663684
22,9,Coronary,132.31024147812596,27.03824614495198
22,10,PV,4.123105625617661,1.0562399994434613
809,1,Myocardium,2.0,0.5550400242347933
809,2,LA,1.4142135623730951,0.5499646093398896
809,3,LV,1.4142135623730951,0.4000998072803992
809,4,RA,1.4142135623730951,0.6398580227564624
809,5,RV,3.7416573867739413,1.036001144964394
809,6,Aorta,2.0,0.6960998895596846
809,7,PA,5.385164807134504,1.4422315693258758
809,8,LAA,9.219544457292887,1.8244835968979518
809,9,Coronary,104.66613587975817,13.727069302604068
809,10,PV,2.23606797749979,0.8342442353224171
473,1,Myocardium,2.23606797749979,0.6705468076874566
473,2,LA,1.4142135623730951,0.5162748691513734
473,3,LV,1.4142135623730951,0.44380103032494056
473,4,RA,1.4142135623730951,0.5874650370253562
473,5,RV,3.605551275463989,1.1853942456515387
473,6,Aorta,2.0,0.7651799225350427
473,7,PA,4.898979485566356,1.3570235408619076
473,8,LAA,5.385164807134504,1.9149887886984973
473,9,Coronary,151.51567575666883,30.14000384887316
473,10,PV,2.8284271247461903,0.8537664437479262
805,1,Myocardium,1.4142135623730951,0.40990164690847153
805,2,LA,1.4142135623730951,0.5849683806069169
805,3,LV,1.0,0.367831825281282
805,4,RA,1.4142135623730951,0.45062665955194847
805,5,RV,4.358898943540674,1.1324834094099059
805,6,Aorta,2.0,0.6665405190254012
805,7,PA,3.7416573867739413,1.1243920447895717
805,8,LAA,3.0,0.9688567816133731
805,9,Coronary,139.46325680981354,23.53637827508255
805,10,PV,13.601470508735444,1.8546994920428532
771,1,Myocardium,2.23606797749979,0.587284989800099
771,2,LA,1.4142135623730951,0.5310776392177867
771,3,LV,1.4142135623730951,0.41253964301046697
771,4,RA,1.4142135623730951,0.5702694109392101
771,5,RV,4.58257569495584,1.0141029634413825
771,6,Aorta,2.0,0.6743730458132584
771,7,PA,2.8284271247461903,0.8564109651041465
771,8,LAA,6.48074069840786,2.1473383143670133
771,9,Coronary,139.30541985149034,26.84946264011621
771,10,PV,3.7416573867739413,0.9152595458215378
335,1,Myocardium,2.0,0.5316333025138614
335,2,LA,1.4142135623730951,0.584014198358397
335,3,LV,1.0,0.3495222045186626
335,4,RA,1.4142135623730951,0.5533077633491612
335,5,RV,4.0,1.1742775160826362
335,6,Aorta,2.0,0.68621362712155
335,7,PA,4.358898943540674,1.141866703733545
335,8,LAA,3.7416573867739413,1.1980330721969832
335,9,Coronary,154.02272559593277,29.738552888588387
335,10,PV,3.0,0.7922948508965197
868,1,Myocardium,1.4142135623730951,0.5283399677169682
868,2,LA,1.7320508075688772,0.6333129438862664
868,3,LV,1.4142135623730951,0.43144552995524893
868,4,RA,1.4142135623730951,0.4335957577966387
868,5,RV,3.4641016151377544,1.4833677259509188
868,6,Aorta,2.0,0.6526250578828094
868,7,PA,3.1622776601683795,1.13345566185769
868,8,LAA,4.69041575982343,1.7148733333612256
868,9,Coronary,70.46985170979147,7.383183115783072
868,10,PV,3.3166247903554,0.9470977457402676
7,1,Myocardium,2.0,0.4986906430993075
7,2,LA,1.4142135623730951,0.5069805184254232
7,3,LV,1.0,0.32269214229259247
