filename,class_id,class_name,cc_count,significant_cc,main_ratio,voxel_count
581_refined.npy,1,Myocardium,1,1,1.0,673792
652_refined.npy,1,Myocardium,1,1,1.0,691138
789_refined.npy,1,Myocardium,1,1,1.0,689712
132_refined.npy,1,Myocardium,1,1,1.0,612326
835_refined.npy,1,Myocardium,1,1,1.0,675958
72_refined.npy,1,Myocardium,1,1,1.0,730372
14_refined.npy,1,Myocardium,1,1,1.0,638029
64_refined.npy,1,Myocardium,1,1,1.0,538344
976_refined.npy,1,Myocardium,1,1,1.0,785142
279_refined.npy,1,Myocardium,1,1,1.0,588980
129_refined.npy,1,Myocardium,1,1,1.0,562057
364_refined.npy,1,Myocardium,1,1,1.0,751892
524_refined.npy,1,Myocardium,1,1,1.0,638460
40_refined.npy,1,Myocardium,1,1,1.0,729746
674_refined.npy,1,Myocardium,1,1,1.0,789541
547_refined.npy,1,Myocardium,1,1,1.0,728248
567_refined.npy,1,Myocardium,1,1,1.0,689737
732_refined.npy,1,Myocardium,1,1,1.0,458128
903_refined.npy,1,Myocardium,1,1,1.0,753049
845_refined.npy,1,Myocardium,1,1,1.0,803856
219_refined.npy,1,Myocardium,1,1,1.0,703553
200_refined.npy,1,Myocardium,1,1,1.0,550640
104_refined.npy,1,Myocardium,1,1,1.0,655325
765_refined.npy,1,Myocardium,1,1,1.0,666968
333_refined.npy,1,Myocardium,1,1,1.0,710310
898_refined.npy,1,Myocardium,1,1,1.0,568418
168_refined.npy,1,Myocardium,1,1,1.0,643894
954_refined.npy,1,Myocardium,1,1,1.0,847405
234_refined.npy,1,Myocardium,1,1,1.0,643861
823_refined.npy,1,Myocardium,1,1,1.0,629640
533_refined.npy,1,Myocardium,1,1,1.0,820169
291_refined.npy,1,Myocardium,1,1,1.0,793578
673_refined.npy,1,Myocardium,1,1,1.0,609599
863_refined.npy,1,Myocardium,1,1,1.0,582329
246_refined.npy,1,Myocardium,1,1,1.0,830226
399_refined.npy,1,Myocardium,1,1,1.0,633202
155_refined.npy,1,Myocardium,1,1,1.0,725219
731_refined.npy,1,Myocardium,1,1,1.0,537031
775_refined.npy,1,Myocardium,1,1,1.0,809928
979_refined.npy,1,Myocardium,1,1,1.0,844445
287_refined.npy,1,Myocardium,1,1,1.0,877447
784_refined.npy,1,Myocardium,1,1,1.0,773207
592_refined.npy,1,Myocardium,1,1,1.0,808444
368_refined.npy,1,Myocardium,1,1,1.0,631409
583_refined.npy,1,Myocardium,1,1,1.0,877379
458_refined.npy,1,Myocardium,1,1,1.0,631139
210_refined.npy,1,Myocardium,1,1,1.0,785454
783_refined.npy,1,Myocardium,1,1,1.0,734550
920_refined.npy,1,Myocardium,1,1,1.0,743998
410_refined.npy,1,Myocardium,1,1,1.0,830183
580_refined.npy,1,Myocardium,1,1,1.0,953882
935_refined.npy,1,Myocardium,1,1,1.0,708819
722_refined.npy,1,Myocardium,1,1,1.0,574943
357_refined.npy,1,Myocardium,1,1,1.0,764765
534_refined.npy,1,Myocardium,1,1,1.0,763952
153_refined.npy,1,Myocardium,1,1,1.0,666741
231_refined.npy,1,Myocardium,1,1,1.0,597443
98_refined.npy,1,Myocardium,1,1,1.0,556857
107_refined.npy,1,Myocardium,1,1,1.0,670983
228_refined.npy,1,Myocardium,1,1,1.0,717108
589_refined.npy,1,Myocardium,1,1,1.0,597912
175_refined.npy,1,Myocardium,1,1,1.0,756791
343_refined.npy,1,Myocardium,1,1,1.0,692171
217_refined.npy,1,Myocardium,1,1,1.0,716488
542_refined.npy,1,Myocardium,1,1,1.0,907425
205_refined.npy,1,Myocardium,1,1,1.0,789341
224_refined.npy,1,Myocardium,1,1,1.0,476312
284_refined.npy,1,Myocardium,1,1,1.0,805447
832_refined.npy,1,Myocardium,1,1,1.0,636687
398_refined.npy,1,Myocardium,1,1,1.0,640214
245_refined.npy,1,Myocardium,1,1,1.0,732942
687_refined.npy,1,Myocardium,1,1,1.0,771835
386_refined.npy,1,Myocardium,1,1,1.0,750817
241_refined.npy,1,Myocardium,1,1,1.0,713550
763_refined.npy,1,Myocardium,1,1,1.0,602217
912_refined.npy,1,Myocardium,1,1,1.0,715060
535_refined.npy,1,Myocardium,1,1,1.0,747508
263_refined.npy,1,Myocardium,1,1,1.0,751516
891_refined.npy,1,Myocardium,1,1,1.0,635852
618_refined.npy,1,Myocardium,1,1,1.0,656696
446_refined.npy,1,Myocardium,1,1,1.0,575432
869_refined.npy,1,Myocardium,1,1,1.0,615710
550_refined.npy,1,Myocardium,1,1,1.0,733642
54_refined.npy,1,Myocardium,1,1,1.0,631373
544_refined.npy,1,Myocardium,1,1,1.0,571157
659_refined.npy,1,Myocardium,1,1,1.0,731390
591_refined.npy,1,Myocardium,1,1,1.0,686532
365_refined.npy,1,Myocardium,1,1,1.0,723526
252_refined.npy,1,Myocardium,1,1,1.0,621456
804_refined.npy,1,Myocardium,1,1,1.0,735543
297_refined.npy,1,Myocardium,1,1,1.0,553461
812_refined.npy,1,Myocardium,1,1,1.0,642686
941_refined.npy,1,Myocardium,1,1,1.0,702759
994_refined.npy,1,Myocardium,1,1,1.0,806050
16_refined.npy,1,Myocardium,1,1,1.0,519845
850_refined.npy,1,Myocardium,1,1,1.0,561659
463_refined.npy,1,Myocardium,1,1,1.0,657830
422_refined.npy,1,Myocardium,1,1,1.0,650260
670_refined.npy,1,Myocardium,1,1,1.0,573698
136_refined.npy,1,Myocardium,1,1,1.0,689781
43_refined.npy,1,Myocardium,1,1,1.0,642439
172_refined.npy,1,Myocardium,1,1,1.0,673793
886_refined.npy,1,Myocardium,1,1,1.0,659588
292_refined.npy,1,Myocardium,1,1,1.0,549840
256_refined.npy,1,Myocardium,1,1,1.0,814803
973_refined.npy,1,Myocardium,1,1,1.0,681000
290_refined.npy,1,Myocardium,1,1,1.0,683228
858_refined.npy,1,Myocardium,1,1,1.0,505411
513_refined.npy,1,Myocardium,1,1,1.0,734870
425_refined.npy,1,Myocardium,1,1,1.0,645875
442_refined.npy,1,Myocardium,1,1,1.0,911062
47_refined.npy,1,Myocardium,1,1,1.0,756088
562_refined.npy,1,Myocardium,1,1,1.0,740039
312_refined.npy,1,Myocardium,1,1,1.0,666489
443_refined.npy,1,Myocardium,1,1,1.0,901164
15_refined.npy,1,Myocardium,1,1,1.0,1116710
232_refined.npy,1,Myocardium,1,1,1.0,959043
261_refined.npy,1,Myocardium,1,1,1.0,607767
575_refined.npy,1,Myocardium,1,1,1.0,582634
709_refined.npy,1,Myocardium,1,1,1.0,732380
988_refined.npy,1,Myocardium,1,1,1.0,610324
140_refined.npy,1,Myocardium,1,1,1.0,734713
53_refined.npy,1,Myocardium,1,1,1.0,549669
294_refined.npy,1,Myocardium,1,1,1.0,599059
780_refined.npy,1,Myocardium,1,1,1.0,609731
209_refined.npy,1,Myocardium,1,1,1.0,808557
523_refined.npy,1,Myocardium,1,1,1.0,665408
648_refined.npy,1,Myocardium,1,1,1.0,854828
681_refined.npy,1,Myocardium,1,1,1.0,918049
6_refined.npy,1,Myocardium,1,1,1.0,708647
2_refined.npy,1,Myocardium,1,1,1.0,526487
838_refined.npy,1,Myocardium,1,1,1.0,598538
739_refined.npy,1,Myocardium,1,1,1.0,839217
577_refined.npy,1,Myocardium,1,1,1.0,816844
158_refined.npy,1,Myocardium,1,1,1.0,543851
413_refined.npy,1,Myocardium,1,1,1.0,578765
996_refined.npy,1,Myocardium,1,1,1.0,631863
981_refined.npy,1,Myocardium,1,1,1.0,941922
110_refined.npy,1,Myocardium,1,1,1.0,622730
50_refined.npy,1,Myocardium,1,1,1.0,518242
915_refined.npy,1,Myocardium,1,1,1.0,847992
307_refined.npy,1,Myocardium,1,1,1.0,696695
126_refined.npy,1,Myocardium,1,1,1.0,687745
807_refined.npy,1,Myocardium,1,1,1.0,680664
532_refined.npy,1,Myocardium,1,1,1.0,745659
218_refined.npy,1,Myocardium,1,1,1.0,633115
274_refined.npy,1,Myocardium,1,1,1.0,634182
961_refined.npy,1,Myocardium,1,1,1.0,675387
541_refined.npy,1,Myocardium,1,1,1.0,696793
558_refined.npy,1,Myocardium,1,1,1.0,773193
32_refined.npy,1,Myocardium,1,1,1.0,721080
984_refined.npy,1,Myocardium,1,1,1.0,785615
704_refined.npy,1,Myocardium,1,1,1.0,736692
459_refined.npy,1,Myocardium,1,1,1.0,588083
309_refined.npy,1,Myocardium,1,1,1.0,584236
769_refined.npy,1,Myocardium,1,1,1.0,961953
455_refined.npy,1,Myocardium,1,1,1.0,868829
412_refined.npy,1,Myocardium,1,1,1.0,702541
810_refined.npy,1,Myocardium,1,1,1.0,597032
790_refined.npy,1,Myocardium,1,1,1.0,857689
221_refined.npy,1,Myocardium,1,1,1.0,812816
719_refined.npy,1,Myocardium,1,1,1.0,915512
518_refined.npy,1,Myocardium,1,1,1.0,658264
152_refined.npy,1,Myocardium,1,1,1.0,683781
340_refined.npy,1,Myocardium,1,1,1.0,698464
73_refined.npy,1,Myocardium,1,1,1.0,863742
703_refined.npy,1,Myocardium,1,1,1.0,640101
411_refined.npy,1,Myocardium,1,1,1.0,677217
537_refined.npy,1,Myocardium,1,1,1.0,736339
721_refined.npy,1,Myocardium,1,1,1.0,595394
355_refined.npy,1,Myocardium,1,1,1.0,1044472
1_refined.npy,1,Myocardium,1,1,1.0,579155
164_refined.npy,1,Myocardium,1,1,1.0,621569
692_refined.npy,1,Myocardium,1,1,1.0,961365
423_refined.npy,1,Myocardium,1,1,1.0,773263
802_refined.npy,1,Myocardium,1,1,1.0,796185
693_refined.npy,1,Myocardium,1,1,1.0,859403
959_refined.npy,1,Myocardium,1,1,1.0,568852
967_refined.npy,1,Myocardium,1,1,1.0,714857
500_refined.npy,1,Myocardium,1,1,1.0,652206
314_refined.npy,1,Myocardium,1,1,1.0,658419
990_refined.npy,1,Myocardium,1,1,1.0,634377
109_refined.npy,1,Myocardium,1,1,1.0,639347
55_refined.npy,1,Myocardium,1,1,1.0,603001
310_refined.npy,1,Myocardium,1,1,1.0,830147
741_refined.npy,1,Myocardium,1,1,1.0,639031
521_refined.npy,1,Myocardium,1,1,1.0,822863
496_refined.npy,1,Myocardium,1,1,1.0,663026
925_refined.npy,1,Myocardium,1,1,1.0,504625
839_refined.npy,1,Myocardium,1,1,1.0,726167
906_refined.npy,1,Myocardium,1,1,1.0,498721
51_refined.npy,1,Myocardium,1,1,1.0,569038
159_refined.npy,1,Myocardium,1,1,1.0,604023
441_refined.npy,1,Myocardium,1,1,1.0,734073
285_refined.npy,1,Myocardium,1,1,1.0,668297
197_refined.npy,1,Myocardium,1,1,1.0,683384
628_refined.npy,1,Myocardium,1,1,1.0,659995
661_refined.npy,1,Myocardium,1,1,1.0,680918
993_refined.npy,1,Myocardium,1,1,1.0,902113
91_refined.npy,1,Myocardium,1,1,1.0,543906
568_refined.npy,1,Myocardium,1,1,1.0,1013016
276_refined.npy,1,Myocardium,1,1,1.0,828352
199_refined.npy,1,Myocardium,1,1,1.0,614914
383_refined.npy,1,Myocardium,1,1,1.0,615137
611_refined.npy,1,Myocardium,1,1,1.0,1013733
793_refined.npy,1,Myocardium,1,1,1.0,796146
243_refined.npy,1,Myocardium,1,1,1.0,697310
751_refined.npy,1,Myocardium,1,1,1.0,724826
809_refined.npy,1,Myocardium,1,1,1.0,889005
346_refined.npy,1,Myocardium,1,1,1.0,786945
729_refined.npy,1,Myocardium,1,1,1.0,723460
483_refined.npy,1,Myocardium,1,1,1.0,559820
448_refined.npy,1,Myocardium,1,1,1.0,688183
306_refined.npy,1,Myocardium,1,1,1.0,677064
117_refined.npy,1,Myocardium,1,1,1.0,580665
926_refined.npy,1,Myocardium,1,1,1.0,1014587
430_refined.npy,1,Myocardium,1,1,1.0,791720
173_refined.npy,1,Myocardium,1,1,1.0,776361
320_refined.npy,1,Myocardium,1,1,1.0,734331
754_refined.npy,1,Myocardium,1,1,1.0,845355
495_refined.npy,1,Myocardium,1,1,1.0,738229
733_refined.npy,1,Myocardium,1,1,1.0,678631
876_refined.npy,1,Myocardium,1,1,1.0,684719
539_refined.npy,1,Myocardium,1,1,1.0,649358
316_refined.npy,1,Myocardium,1,1,1.0,544008
995_refined.npy,1,Myocardium,1,1,1.0,616493
300_refined.npy,1,Myocardium,1,1,1.0,665564
969_refined.npy,1,Myocardium,1,1,1.0,829427
445_refined.npy,1,Myocardium,1,1,1.0,697764
347_refined.npy,1,Myocardium,1,1,1.0,558216
585_refined.npy,1,Myocardium,1,1,1.0,965258
361_refined.npy,1,Myocardium,1,1,1.0,488344
565_refined.npy,1,Myocardium,1,1,1.0,956260
570_refined.npy,1,Myocardium,1,1,1.0,851799
705_refined.npy,1,Myocardium,1,1,1.0,724457
572_refined.npy,1,Myocardium,1,1,1.0,839112
238_refined.npy,1,Myocardium,1,1,1.0,766764
664_refined.npy,1,Myocardium,1,1,1.0,783416
921_refined.npy,1,Myocardium,1,1,1.0,964013
248_refined.npy,1,Myocardium,1,1,1.0,703707
571_refined.npy,1,Myocardium,1,1,1.0,811929
480_refined.npy,1,Myocardium,1,1,1.0,612251
974_refined.npy,1,Myocardium,1,1,1.0,547533
302_refined.npy,1,Myocardium,1,1,1.0,892264
715_refined.npy,1,Myocardium,1,1,1.0,686358
253_refined.npy,1,Myocardium,1,1,1.0,597965
97_refined.npy,1,Myocardium,1,1,1.0,850525
369_refined.npy,1,Myocardium,1,1,1.0,563454
325_refined.npy,1,Myocardium,1,1,1.0,772445
582_refined.npy,1,Myocardium,1,1,1.0,819815
65_refined.npy,1,Myocardium,1,1,1.0,875747
454_refined.npy,1,Myocardium,1,1,1.0,594075
946_refined.npy,1,Myocardium,1,1,1.0,651301
798_refined.npy,1,Myocardium,1,1,1.0,667563
33_refined.npy,1,Myocardium,1,1,1.0,480086
884_refined.npy,1,Myocardium,1,1,1.0,780413
230_refined.npy,1,Myocardium,1,1,1.0,735132
379_refined.npy,1,Myocardium,1,1,1.0,682094
36_refined.npy,1,Myocardium,1,1,1.0,681526
675_refined.npy,1,Myocardium,1,1,1.0,603924
914_refined.npy,1,Myocardium,1,1,1.0,771422
328_refined.npy,1,Myocardium,1,1,1.0,656136
831_refined.npy,1,Myocardium,1,1,1.0,790914
744_refined.npy,1,Myocardium,1,1,1.0,739825
738_refined.npy,1,Myocardium,1,1,1.0,778129
826_refined.npy,1,Myocardium,1,1,1.0,561529
817_refined.npy,1,Myocardium,1,1,1.0,629079
286_refined.npy,1,Myocardium,1,1,1.0,695161
836_refined.npy,1,Myocardium,1,1,1.0,752587
965_refined.npy,1,Myocardium,1,1,1.0,571888
188_refined.npy,1,Myocardium,1,1,1.0,763233
116_refined.npy,1,Myocardium,1,1,1.0,707995
556_refined.npy,1,Myocardium,1,1,1.0,666831
655_refined.npy,1,Myocardium,1,1,1.0,504724
156_refined.npy,1,Myocardium,1,1,1.0,788040
424_refined.npy,1,Myocardium,1,1,1.0,667980
619_refined.npy,1,Myocardium,1,1,1.0,669389
288_refined.npy,1,Myocardium,1,1,1.0,610630
872_refined.npy,1,Myocardium,1,1,1.0,581800
606_refined.npy,1,Myocardium,1,1,1.0,688357
401_refined.npy,1,Myocardium,1,1,1.0,669890
318_refined.npy,1,Myocardium,1,1,1.0,703349
843_refined.npy,1,Myocardium,1,1,1.0,769396
668_refined.npy,1,Myocardium,1,1,1.0,684345
962_refined.npy,1,Myocardium,1,1,1.0,578381
800_refined.npy,1,Myocardium,1,1,1.0,822755
220_refined.npy,1,Myocardium,1,1,1.0,615605
356_refined.npy,1,Myocardium,1,1,1.0,715932
151_refined.npy,1,Myocardium,1,1,1.0,798889
145_refined.npy,1,Myocardium,1,1,1.0,887795
650_refined.npy,1,Myocardium,1,1,1.0,612487
742_refined.npy,1,Myocardium,1,1,1.0,741746
940_refined.npy,1,Myocardium,1,1,1.0,714102
600_refined.npy,1,Myocardium,1,1,1.0,856650
578_refined.npy,1,Myocardium,1,1,1.0,703384
432_refined.npy,1,Myocardium,1,1,1.0,726022
630_refined.npy,1,Myocardium,1,1,1.0,749785
787_refined.npy,1,Myocardium,1,1,1.0,631020
597_refined.npy,1,Myocardium,1,1,1.0,929148
697_refined.npy,1,Myocardium,1,1,1.0,959025
708_refined.npy,1,Myocardium,1,1,1.0,685371
579_refined.npy,1,Myocardium,1,1,1.0,620700
957_refined.npy,1,Myocardium,1,1,1.0,780448
20_refined.npy,1,Myocardium,1,1,1.0,473803
196_refined.npy,1,Myocardium,1,1,1.0,656208
629_refined.npy,1,Myocardium,1,1,1.0,697785
767_refined.npy,1,Myocardium,1,1,1.0,893151
885_refined.npy,1,Myocardium,1,1,1.0,719572
877_refined.npy,1,Myocardium,1,1,1.0,700472
718_refined.npy,1,Myocardium,1,1,1.0,869820
516_refined.npy,1,Myocardium,1,1,1.0,585907
13_refined.npy,1,Myocardium,1,1,1.0,654911
439_refined.npy,1,Myocardium,1,1,1.0,647568
345_refined.npy,1,Myocardium,1,1,1.0,671349
711_refined.npy,1,Myocardium,1,1,1.0,650184
608_refined.npy,1,Myocardium,1,1,1.0,882906
963_refined.npy,1,Myocardium,1,1,1.0,755201
723_refined.npy,1,Myocardium,1,1,1.0,735439
949_refined.npy,1,Myocardium,1,1,1.0,655345
647_refined.npy,1,Myocardium,1,1,1.0,670393
574_refined.npy,1,Myocardium,1,1,1.0,687688
879_refined.npy,1,Myocardium,1,1,1.0,724997
498_refined.npy,1,Myocardium,1,1,1.0,664061
94_refined.npy,1,Myocardium,1,1,1.0,789363
473_refined.npy,1,Myocardium,1,1,1.0,824309
60_refined.npy,1,Myocardium,1,1,1.0,718657
479_refined.npy,1,Myocardium,1,1,1.0,603178
907_refined.npy,1,Myocardium,1,1,1.0,679426
95_refined.npy,1,Myocardium,1,1,1.0,692174
737_refined.npy,1,Myocardium,1,1,1.0,803788
184_refined.npy,1,Myocardium,1,1,1.0,635007
41_refined.npy,1,Myocardium,1,1,1.0,833170
573_refined.npy,1,Myocardium,1,1,1.0,634581
772_refined.npy,1,Myocardium,1,1,1.0,966368
663_refined.npy,1,Myocardium,1,1,1.0,876532
157_refined.npy,1,Myocardium,1,1,1.0,746914
438_refined.npy,1,Myocardium,1,1,1.0,597951
980_refined.npy,1,Myocardium,1,1,1.0,948157
326_refined.npy,1,Myocardium,1,1,1.0,714534
269_refined.npy,1,Myocardium,1,1,1.0,518119
919_refined.npy,1,Myocardium,1,1,1.0,888107
528_refined.npy,1,Myocardium,1,1,1.0,953646
450_refined.npy,1,Myocardium,1,1,1.0,610929
806_refined.npy,1,Myocardium,1,1,1.0,654345
427_refined.npy,1,Myocardium,1,1,1.0,606971
714_refined.npy,1,Myocardium,1,1,1.0,723155
239_refined.npy,1,Myocardium,1,1,1.0,853616
81_refined.npy,1,Myocardium,1,1,1.0,668427
658_refined.npy,1,Myocardium,1,1,1.0,632659
273_refined.npy,1,Myocardium,1,1,1.0,671514
39_refined.npy,1,Myocardium,1,1,1.0,650966
250_refined.npy,1,Myocardium,1,1,1.0,654165
712_refined.npy,1,Myocardium,1,1,1.0,883725
366_refined.npy,1,Myocardium,1,1,1.0,584699
74_refined.npy,1,Myocardium,1,1,1.0,767609
112_refined.npy,1,Myocardium,1,1,1.0,801249
143_refined.npy,1,Myocardium,1,1,1.0,547636
177_refined.npy,1,Myocardium,1,1,1.0,527381
76_refined.npy,1,Myocardium,1,1,1.0,691198
527_refined.npy,1,Myocardium,1,1,1.0,742443
510_refined.npy,1,Myocardium,1,1,1.0,732464
773_refined.npy,1,Myocardium,1,1,1.0,727611
